source,target,edge_track_name,spotify_track_name,spotify_artists,track_name_conincides,artists_coincides,id,preview,error
Jhay Cortez,Arcangel,La Calle,"Vicera, las Zapas","Callejero Fino, Danilo Montana",FALSE,FALSE,2i0SfKksuxxJkDehpyzxuu,https://p.scdn.co/mp3-preview/6b2ee8c5d7a71079842b8073d0a2390a6655e2fa?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Myke Towers,Súbelo,Súbelo,"Anuel AA, Myke Towers, Jhay Cortez",TRUE,TRUE,3fHEwAssCgM4wJYdjT5Ch0,https://p.scdn.co/mp3-preview/62fb7e4b4e10048819f24cfad3f5848a80738493?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Buscabulla,Eternamente,Eternamente,"Jhay Cortez, Buscabulla",TRUE,TRUE,3fC9kIUdPidr4gaedvNwDp,https://p.scdn.co/mp3-preview/e6ae25fb3a0c34746ceaff0ce2dfad5dcf7dd410?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,J Balvin,No Me Conoce - Remix,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",TRUE,TRUE,4R8BJggjosTswLxtkw8V7P,https://p.scdn.co/mp3-preview/5efbd7209fcc0fb09a6544e8b718a6f7589604e0?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Bad Bunny,DÁKITI,DÁKITI,"Bad Bunny, Jhay Cortez",TRUE,TRUE,47EiUVwUp4C9fGccaPuUCS,https://p.scdn.co/mp3-preview/4252db9634fc9143dafbcfc298e5957195d3bb32?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Rafa Pabön,Cuando Bebe,Cuando Bebe,"Jhay Cortez, Rafa Pabön",TRUE,TRUE,3y6QLG81MzwXIoj6fPPckC,https://p.scdn.co/mp3-preview/ad45d6001d40dc6550cf8133dd789d364a883eac?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Almighty,Costear,Costear,"Jhay Cortez, Almighty",TRUE,TRUE,6BpWc67RGuBJgFfAlKzh5v,https://p.scdn.co/mp3-preview/ccbe2b32ba09b04538668cc5b69c9f8e27543250?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Tainy,Imaginaste,Imaginaste,"Jhay Cortez, Tainy",TRUE,TRUE,39GnQAiQ81e6jHngiQ2LtN,https://p.scdn.co/mp3-preview/781016901d19c8feee1081eea3c365dc643abba9?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,C. Tangana,¿Cuánto E$?,¿Cuánto E$?,"Jhay Cortez, C. Tangana",TRUE,TRUE,77eLBhhdkYwEOptOKfkXlh,https://p.scdn.co/mp3-preview/9da2477561bcf81200327712092c3473349127cd?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Zion & Lennox,Somos Iguales,Somos Iguales,"Jhay Cortez, Zion & Lennox",TRUE,TRUE,2oil3h4el2DznWKHqxfCnV,https://p.scdn.co/mp3-preview/acdcf34701101e71174ddbe76cb26e4c54f55b4b?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,KAROL G,Deséame Suerte,Deséame Suerte,"Jhay Cortez, KAROL G, Haze",TRUE,TRUE,0dG7rYBDUEPhfqdwaCEhq0,https://p.scdn.co/mp3-preview/77c3da6916c8c63cb075f1ffe00858a4a6498632?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Haze,Prendemos,Prendemos,"Haze, Jhay Cortez, Lunay",TRUE,TRUE,3YLbntjcsRoButdoVta3rq,https://p.scdn.co/mp3-preview/f94644478c2c78c2d47774843f9994634bca780c?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Wisin & Yandel,Llueve,Llueve,"Wisin & Yandel, Sech, Jhay Cortez",TRUE,TRUE,5yDAnr9USNQTP6ojiWBCvv,https://p.scdn.co/mp3-preview/13e3c7d68361a6cbd8867e9d777fccbfd08ec5ac?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Ozuna,Emojis de Corazones (feat. Los Legendarios),Emojis de Corazones (feat. Los Legendarios),"Wisin, Jhay Cortez, Ozuna, Los Legendarios",TRUE,TRUE,5Mw46yRtdiOdjqSG0eDItr,https://p.scdn.co/mp3-preview/af49b87f422b41b6ef0e1b6944d649f878763f4d?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Miky Woodz,Se Supone - RMX,Se Supone - RMX,"Jhay Cortez, Darell, Ñengo Flow, Almighty, Miky Woodz, Myke Towers",TRUE,TRUE,4Kye6YdP0k9dXr6XY74MOn,https://p.scdn.co/mp3-preview/c1e12af3b0b7d77daa51a19f80c984b01e9a5712?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Bryant Myers,Deseos - Remix,Deseos - Remix,"Jhay Cortez, Nio Garcia, Casper Magico, Bryant Myers",TRUE,TRUE,2NzB5AmNbpS95V9B4XpsFp,https://p.scdn.co/mp3-preview/9a3d7318e7a519d5903e4a5209cc8a447c63f952?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Darell,La Calle,"Vicera, las Zapas","Callejero Fino, Danilo Montana",FALSE,FALSE,2i0SfKksuxxJkDehpyzxuu,https://p.scdn.co/mp3-preview/6b2ee8c5d7a71079842b8073d0a2390a6655e2fa?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Jory Boy,Donde No Se Vea,Donde No Se Vea,"Jhay Cortez, Jory Boy, Pusho",TRUE,TRUE,0w1vNOExghFTe5psvciguQ,https://p.scdn.co/mp3-preview/17c673e29f38c09c6a369cdae629362c805555ab?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Pusho,Donde No Se Vea,Donde No Se Vea,"Jhay Cortez, Jory Boy, Pusho",TRUE,TRUE,0w1vNOExghFTe5psvciguQ,https://p.scdn.co/mp3-preview/17c673e29f38c09c6a369cdae629362c805555ab?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Ñengo Flow,Se Supone - RMX,Se Supone - RMX,"Jhay Cortez, Darell, Ñengo Flow, Almighty, Miky Woodz, Myke Towers",TRUE,TRUE,4Kye6YdP0k9dXr6XY74MOn,https://p.scdn.co/mp3-preview/c1e12af3b0b7d77daa51a19f80c984b01e9a5712?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Sech,911 - Remix,911 - Remix,"Sech, Jhay Cortez",TRUE,TRUE,27RSJHEA99Y0Vsow7nA37A,https://p.scdn.co/mp3-preview/001b37caeb98d91871c4619f3a0ca55ef880aa7b?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Ankhal,Holy Shit - Remix,Holy Shit - Remix,"Ankhal, Jhay Cortez",TRUE,TRUE,1OzhsvZSKTMUZRjo4al9cA,https://p.scdn.co/mp3-preview/1d566b2d084f9628f8ea6ac0245045d7b4b2f1ca?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Wisin,Fiel - Remix,Fiel - Remix,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",TRUE,TRUE,43qcs9NpJhDxtG91zxFkj7,https://p.scdn.co/mp3-preview/46439605b8c17216e437dd49be67c0f3d146245e?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Los Legendarios,Fiel - Remix,Fiel - Remix,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",TRUE,TRUE,43qcs9NpJhDxtG91zxFkj7,https://p.scdn.co/mp3-preview/46439605b8c17216e437dd49be67c0f3d146245e?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Sebastian Yatra,Delincuente,Delincuente,"Sebastian Yatra, Jhay Cortez",TRUE,TRUE,6ijhglpYnoAlWdX4baYw7v,https://p.scdn.co/mp3-preview/43176679cd90417f214668f54fadf32e7fee31da?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Daddy Yankee,SÚBELE EL VOLUMEN,SÚBELE EL VOLUMEN,"Daddy Yankee, Myke Towers, Jhay Cortez",TRUE,TRUE,343HgC6SVFtTAgMPlGoNjn,https://p.scdn.co/mp3-preview/5df9cbda78d5f194fd0f663694936163b9faa319?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Mora,Pegate - Remix,Pegate - Remix,"Mora, Jhay Cortez",TRUE,TRUE,7C2RvtNZvxPdol2JXAdxVK,https://p.scdn.co/mp3-preview/5c879e0cedc69c14e41f3936502cce259e969366?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Lunay,Prendemos,Prendemos,"Haze, Jhay Cortez, Lunay",TRUE,TRUE,3YLbntjcsRoButdoVta3rq,https://p.scdn.co/mp3-preview/f94644478c2c78c2d47774843f9994634bca780c?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,De La Ghetto,La Calle,"Vicera, las Zapas","Callejero Fino, Danilo Montana",FALSE,FALSE,2i0SfKksuxxJkDehpyzxuu,https://p.scdn.co/mp3-preview/6b2ee8c5d7a71079842b8073d0a2390a6655e2fa?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Eladio Carrion,Costear - Equipo Rojo Remix,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",TRUE,TRUE,2vSpp9vCsoUHVz9FNqCsze,https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Alex Sensation,La Calle,"Vicera, las Zapas","Callejero Fino, Danilo Montana",FALSE,FALSE,2i0SfKksuxxJkDehpyzxuu,https://p.scdn.co/mp3-preview/6b2ee8c5d7a71079842b8073d0a2390a6655e2fa?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Brytiago,Dispo,Dispo,"Brytiago, Jhay Cortez",TRUE,TRUE,4CsCOUmdEG1CD5vgfBq2hv,https://p.scdn.co/mp3-preview/219ec58308485c0abcf45902939a53c81336fe2c?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Leebrian,A Vapor,A Vapor,"Sky Rompiendo, Jhay Cortez, Leebrian, Mora",TRUE,TRUE,7JGUQpRKKQf1CfZFBVYPxi,https://p.scdn.co/mp3-preview/7ba8385b2d4fa379b9e1d95b137d346c33abc13e?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Sofía Reyes,A Tu Manera [CORBATA],A Tu Manera [CORBATA],"Sofía Reyes, Jhay Cortez",TRUE,TRUE,078pBFcxfo4C8zj67XUXcb,https://p.scdn.co/mp3-preview/86217c6d0ec0d468bd0a527355ac02260f0e162b?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Cali Y El Dandee,Sólo Mía,Sólo Mía,"Cali Y El Dandee, Greeicy, Jhay Cortez",TRUE,TRUE,1o0waAW9pTnG5jnkJXHQla,https://p.scdn.co/mp3-preview/91edd6e5cb2ba1243a4cdedf697cadd72aca7785?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Greeicy,Sólo Mía,Sólo Mía,"Cali Y El Dandee, Greeicy, Jhay Cortez",TRUE,TRUE,1o0waAW9pTnG5jnkJXHQla,https://p.scdn.co/mp3-preview/91edd6e5cb2ba1243a4cdedf697cadd72aca7785?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Mariah Angeliq,Costear - Remix,Costear - Remix,"Jhay Cortez, Mariah Angeliq, Eq",TRUE,TRUE,4Unp7glQqT0cZLdZs0TAVz,https://p.scdn.co/mp3-preview/3c3175cfaa3a8d609211985d6b6191fef48dd06f?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Alvaro Diaz,Costear - Equipo Negro Remix,Costear - Equipo Negro Remix,"Jhay Cortez, Almighty, De La Ghetto, Alvaro Diaz, Brray, Rafa Pabön, Lunay, Myke Towers, Alex Rose, AMMUNATION",TRUE,TRUE,1HWICR7GSzW2Dw4DnsARo0,https://p.scdn.co/mp3-preview/9104d6c4cb838bb845f296897f46cdf764775634?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Brray,Costear - Equipo Negro Remix,Costear - Equipo Negro Remix,"Jhay Cortez, Almighty, De La Ghetto, Alvaro Diaz, Brray, Rafa Pabön, Lunay, Myke Towers, Alex Rose, AMMUNATION",TRUE,TRUE,1HWICR7GSzW2Dw4DnsARo0,https://p.scdn.co/mp3-preview/9104d6c4cb838bb845f296897f46cdf764775634?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Alex Rose,Costear - Equipo Negro Remix,Costear - Equipo Negro Remix,"Jhay Cortez, Almighty, De La Ghetto, Alvaro Diaz, Brray, Rafa Pabön, Lunay, Myke Towers, Alex Rose, AMMUNATION",TRUE,TRUE,1HWICR7GSzW2Dw4DnsARo0,https://p.scdn.co/mp3-preview/9104d6c4cb838bb845f296897f46cdf764775634?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Juanka,Costear - Equipo Rojo Remix,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",TRUE,TRUE,2vSpp9vCsoUHVz9FNqCsze,https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Rauw Alejandro,Costear - Equipo Rojo Remix,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",TRUE,TRUE,2vSpp9vCsoUHVz9FNqCsze,https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Justin Quiles,Costear - Equipo Rojo Remix,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",TRUE,TRUE,2vSpp9vCsoUHVz9FNqCsze,https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Lyanno,Costear - Equipo Rojo Remix,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",TRUE,TRUE,2vSpp9vCsoUHVz9FNqCsze,https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Joyce Santana,Costear - Equipo Rojo Remix,Costear - Equipo Rojo Remix,"Jhay Cortez, Almighty, Juanka, Bryant Myers, Rauw Alejandro, Justin Quiles, Lyanno, Eladio Carrion, Joyce Santana, AMMUNATION",TRUE,TRUE,2vSpp9vCsoUHVz9FNqCsze,https://p.scdn.co/mp3-preview/b1ffb2d2e4e939fc18b59568dfccf10efc1530c5?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Nio Garcia,Deseos - Remix,Deseos - Remix,"Jhay Cortez, Nio Garcia, Casper Magico, Bryant Myers",TRUE,TRUE,2NzB5AmNbpS95V9B4XpsFp,https://p.scdn.co/mp3-preview/9a3d7318e7a519d5903e4a5209cc8a447c63f952?cid=774b29d4f13844c495f206cafdad9c86,
Jhay Cortez,Casper Magico,Deseos - Remix,Deseos - Remix,"Jhay Cortez, Nio Garcia, Casper Magico, Bryant Myers",TRUE,TRUE,2NzB5AmNbpS95V9B4XpsFp,https://p.scdn.co/mp3-preview/9a3d7318e7a519d5903e4a5209cc8a447c63f952?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Yandel,Permitame,Permitame,"Tony Dize, Yandel",TRUE,TRUE,2Dbq5moIguMsbRZa9SB7gD,https://p.scdn.co/mp3-preview/d3185688b87552d4cd08d081a52c6bef1279b66a?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Nicky Jam,Deseos (feat. Nicky Jam),Deseos (feat. Nicky Jam),"Tony Dize, Nicky Jam",TRUE,TRUE,5MnBzffQ10dLwNVOiIo8IS,https://p.scdn.co/mp3-preview/fde0a80b7924387646027ccbf44bfdd7d0da5850?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Don Omar,Solos (feat. Plan B & Don Omar),Solos (feat. Plan B & Don Omar),"Tony Dize, Plan B, Don Omar",TRUE,TRUE,6FneC4m7h21vhlUVDh25XM,https://p.scdn.co/mp3-preview/8e15ca02913304cbacb6e51d5d65965a10e726fe?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Arcangel,Mi Amor Es Pobre (feat. Ken Y & Arcangel),Mi Amor Es Pobre (feat. Ken Y & Arcangel),"Tony Dize, Ken-Y, Arcangel",TRUE,TRUE,7MgegZtdz8N6p4FHgVMaw3,https://p.scdn.co/mp3-preview/f149defa7fa1955d55860b5da269b7c3a8cc74aa?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Farruko,Si No Te Tengo (feat. Farruko),Si No Te Tengo (feat. Farruko),"Tony Dize, Farruko",TRUE,TRUE,7fAOBLpXYWz0KYjAFN71dV,https://p.scdn.co/mp3-preview/38e16187942abca236a7f11ed8110f161b3d289a?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Ñengo Flow,Suelta Por Ahí (feat. Ñengo Flow & Lobo),Suelta Por Ahí (feat. Ñengo Flow & Lobo),"Tony Dize, Ñengo Flow, Lobo",TRUE,TRUE,2MAuybGn7OL4eFPcJOMGGs,https://p.scdn.co/mp3-preview/05cd08667bb04c94bacf3c2653b9f1148bb41d5a?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Natti Natasha,Te Falto El Valor (feat. Natti Natasha),Te Falto El Valor (feat. Natti Natasha),"Tony Dize, Natti Natasha",TRUE,TRUE,1FjGIACpzExXj2ZLDNqMJI,https://p.scdn.co/mp3-preview/a192c57556f28d265a27ff4142ac658c5423163e?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Ken-Y,El Doctorado feat. Don Omar & Ken-Y,El Doctorado feat. Don Omar & Ken-Y,"Tony Dize, Don Omar, Ken-Y",TRUE,TRUE,4qh8a3jw7fvgYaX3HtwSHq,https://p.scdn.co/mp3-preview/9832ba5cea685a368a7e7416a5e660765cada05e?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Wisin,Ella Me Llama Tarde (feat. Wisin),Ella Me Llama Tarde (feat. Wisin),"Tony Dize, Wisin",TRUE,TRUE,4s47Y3uwqjOvdWKTmgPswS,https://p.scdn.co/mp3-preview/4322bcaacdf3cb1eaa022ba5a1d945ade5d9c6a8?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Plan B,Solos (feat. Plan B),Solos (feat. Plan B),"Tony Dize, Plan B",TRUE,TRUE,2ItA7kOg5NH6AygzU30sEv,https://p.scdn.co/mp3-preview/b0ee2192ca954e240460b908f6244316bffb3e4b?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Cosculluela,A Punto de Cazar (feat. Cosculluela),A Punto de Cazar (feat. Cosculluela),"Tony Dize, Cosculluela",TRUE,TRUE,7nmIKKlEzPkjLyLlK1sqBl,https://p.scdn.co/mp3-preview/439e570b14fe824c35168ae536dbfcd4cff6979d?cid=774b29d4f13844c495f206cafdad9c86,
Tony Dize,Silvestre Dangond,Prometo Olvidarte - Vallenato Version,,,FALSE,,,FALSE,not found
Rauw Alejandro,Rvssian,Nostálgico,Nostálgico,"Rvssian, Rauw Alejandro, Chris Brown",TRUE,TRUE,2BEcap3xJtmiPaHKyfQi4e,https://p.scdn.co/mp3-preview/d1d83b6f0e86ff6e5ad31415e223e54c8a67b288?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Ankhal,WUEPA,WUEPA,"Rauw Alejandro, Ankhal",TRUE,TRUE,0KYmzY7oFojlPb84tJeHhp,https://p.scdn.co/mp3-preview/c4f41d9d18dc2d3c5feb44557a4c22e897c975f5?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Tainy,Sci-Fi,Sci-Fi,"Tainy, Rauw Alejandro",TRUE,TRUE,5hF1rSgXQ4EPdWdYb8E6q0,https://p.scdn.co/mp3-preview/db4b98b2ce549b465e5439c90cd13b1b41ac50a8?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Lyanno,LOKERA,LOKERA,"Rauw Alejandro, Lyanno, Brray",TRUE,TRUE,79HZAZNnOE97rb2hnI0XQr,https://p.scdn.co/mp3-preview/3c744a8d3454db43a31c420fb46f46ef86a253d9?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Sech,Mood,Mood,"Rauw Alejandro, Sech",TRUE,TRUE,2ISzmtY9Exy1IwmJj3Hc7P,https://p.scdn.co/mp3-preview/8cb34486c05d1ddaa05a4d91396762224dd75193?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Zion & Lennox,Química (feat. The Martinez Brothers),Química (feat. The Martinez Brothers),"Rauw Alejandro, Zion & Lennox, Mr. Naisgai, The Martinez Brothers",TRUE,TRUE,7IZn95vTYrhHRbFmZsdD2A,https://p.scdn.co/mp3-preview/9b024e946e311a4de8b0fa998f799e3e930fd514?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,J Balvin,De Cora <3,De Cora <3,"Rauw Alejandro, J Balvin",TRUE,TRUE,22Sh5dlwbERqJAq1fZk5b2,https://p.scdn.co/mp3-preview/d67bd72ce1e183fb349b9326f2a54cf11c861a4d?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Anuel AA,Reloj,Reloj,"Rauw Alejandro, Anuel AA",TRUE,TRUE,7r9ZhitdQBONTFOiJW5mr8,https://p.scdn.co/mp3-preview/13e01ac61aa32ad1bc06210f93fd6da19412d0dd?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Wisin & Yandel,No Te Creo,No Te Creo,"Rauw Alejandro, Wisin & Yandel, Mr. Naisgai",TRUE,TRUE,4QSCkYRmv06vKZjXPoarXz,https://p.scdn.co/mp3-preview/3b5c13578c30fe66e9183d79a4e23846b8f9cbb5?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Arcangel,Soy Una Gargola,Soy Una Gargola,"Rauw Alejandro, Arcangel, Randy",TRUE,TRUE,4bEwaORm2IBfu3omjEna7I,https://p.scdn.co/mp3-preview/a3468a26bb4615234d27987d1085b62a7133283c?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Randy,Soy Una Gargola,Soy Una Gargola,"Rauw Alejandro, Arcangel, Randy",TRUE,TRUE,4bEwaORm2IBfu3omjEna7I,https://p.scdn.co/mp3-preview/a3468a26bb4615234d27987d1085b62a7133283c?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Myke Towers,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Rauw Alejandro, Myke Towers, DJ Nelson, Jhay Cortez, Lunay, Kendo Kaponi",TRUE,TRUE,7LE1K0lZyRFZjSlrnm7lfD,https://p.scdn.co/mp3-preview/3bd413a58463656fc2d92df1cc1729aa45e713aa?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Dalex,El Efecto - Remix,El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",TRUE,TRUE,74j34STf8L6uADnTN69ohv,https://p.scdn.co/mp3-preview/44a38c7c74c145686bb487dde0894a9f0c02d34d?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Lenny Tavárez,Elegí (feat. Dímelo Flow),Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",TRUE,TRUE,50ZC4PM7hywH27RcCfViau,https://p.scdn.co/mp3-preview/122576cad1581f67b30a351c865d9f2d45284243?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Farruko,Fantasias - Remix,Fantasias - Remix,"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",TRUE,TRUE,0A37XY67wSdGqkGjtfW6aV,https://p.scdn.co/mp3-preview/7b12c1f2a63895a14508f0c50aee4259cca17476?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Dímelo Flow,Elegí (feat. Dímelo Flow),Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",TRUE,TRUE,50ZC4PM7hywH27RcCfViau,https://p.scdn.co/mp3-preview/122576cad1581f67b30a351c865d9f2d45284243?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Justin Quiles,"Elegí (feat. Farruko, Anuel AA, Sech, Dímelo Flow & Justin Quiles) - Remix",,,FALSE,,,FALSE,
Rauw Alejandro,Camilo,Tattoo - Remix with Camilo,Tattoo - Remix with Camilo,"Rauw Alejandro, Camilo",TRUE,TRUE,4ZRrLHqzhGRXYj2qcB4s5S,https://p.scdn.co/mp3-preview/2e14c2830f4438110df07723445b67712ce95f4b?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Lary Over,Cubierto de Ti,Cubierto de Ti,"Rauw Alejandro, Lary Over",TRUE,TRUE,0KLgnLFwESd9APhPRdfBnn,https://p.scdn.co/mp3-preview/a4f7d61a3c3ae6efb04c7d44414af3a2c268cec9?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,De La Ghetto,Loco Por Perrearte - Remix,Loco Por Perrearte - Remix,"De La Ghetto, Rauw Alejandro",TRUE,TRUE,0vHfVsEe6Ps0d8cZ9PGzSw,https://p.scdn.co/mp3-preview/090ea7e8cb4aa88bd52f8b8f57788326957c63ae?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Darell,Aloha,Aloha,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",TRUE,TRUE,5RAIMjdrCEjpjaR5tBATXU,https://p.scdn.co/mp3-preview/91a0f7719ea354a47a5325b4a009b7578d615c60?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Jon Z,Cuento de Hadas,Cuento de Hadas,"Rauw Alejandro, Jon Z",TRUE,TRUE,3SWyajFaNEhHO5Fd03d51T,https://p.scdn.co/mp3-preview/6b65fbe7a51c9f00ab987d37afc7916877f8b1cc?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Cazzu,Hasta Donde,Hasta Donde,"Rauw Alejandro, Cazzu",TRUE,TRUE,1cdtc60IkgTugE6lSlHzTk,https://p.scdn.co/mp3-preview/85427ad791c9ee25297c2207095bbb44f73288c4?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Brray,LOKERA,LOKERA,"Rauw Alejandro, Lyanno, Brray",TRUE,TRUE,79HZAZNnOE97rb2hnI0XQr,https://p.scdn.co/mp3-preview/3c744a8d3454db43a31c420fb46f46ef86a253d9?cid=774b29d4f13844c495f206cafdad9c86,
Rauw Alejandro,Shakira,Te Felicito,Te Felicito,"Shakira, Rauw Alejandro",TRUE,TRUE,2rurDawMfoKP4uHyb2kJBt,https://p.scdn.co/mp3-preview/8e39a11448120d03c39012d7ea5cb688a2299260?cid=774b29d4f13844c495f206cafdad9c86,
