source,target,type,id,label,timeset,weight,colab_track_popularity,colab_track_name,colab_track
Nacho,Quimico Ultra Mega,Directed,2217,,,1,20,Mente a Na' (feat. Kiko El Crazy & Químico Ultra Mega),"[[""Mente a Na' (feat. Kiko El Crazy & Qu\u00edmico Ultra Mega)"", 20]]"
Nacho,Joey Montana,Directed,2218,,,3,42,Ya No Más,"[[""Ya No M\u00e1s"", 42], [""Swing"", 23], [""Rosas O Espinas - Remix"", 24]]"
Nacho,Sebastian Yatra,Directed,2219,,,2,49,Alguien Robo,"[[""Ya No M\u00e1s"", 42], [""Alguien Robo"", 49]]"
Nacho,Pusho,Directed,2220,,,1,21,Respete Uteh - Remix,"[[""Respete Uteh - Remix"", 21]]"
Nacho,Ceky Viciny,Directed,2221,,,1,21,Respete Uteh - Remix,"[[""Respete Uteh - Remix"", 21]]"
Nacho,Jerry Di,Directed,2222,,,1,21,Respete Uteh - Remix,"[[""Respete Uteh - Remix"", 21]]"
Nacho,Becky G,Directed,2223,,,1,43,Mueve,"[[""Mueve"", 43]]"
Nacho,Almighty,Directed,2224,,,1,37,"Cadela (with Bryant Myers, Almighty, Dayme y El High, MC Bin Laden)","[[""Cadela (with Bryant Myers, Almighty, Dayme y El High, MC Bin Laden)"", 37]]"
Nacho,Dayme y El High,Directed,2225,,,1,37,"Cadela (with Bryant Myers, Almighty, Dayme y El High, MC Bin Laden)","[[""Cadela (with Bryant Myers, Almighty, Dayme y El High, MC Bin Laden)"", 37]]"
Nacho,Alexis y Fido,Directed,2226,,,1,42,Reggaeton Ton,"[[""Reggaeton Ton"", 42]]"
Nacho,Paulina Rubio,Directed,2227,,,1,26,Desire (Me Tienes Loquita),"[[""Desire (Me Tienes Loquita)"", 26]]"
Nacho,Emmanuel,Directed,2228,,,1,47,No He Podido Verte - MTV Unplugged / Edit,"[[""No He Podido Verte - MTV Unplugged / Edit"", 47]]"
Nacho,Kevin Roldan,Directed,2230,,,1,35,Teddy,"[[""Teddy"", 35]]"
Nacho,Franco De Vita,Directed,2231,,,1,37,Valiente,"[[""Valiente"", 37]]"
DJ Luian,Arcangel,Directed,2233,,,28,73,Me Mata,"[[""Los Favoritos (feat. Farruko, \u00d1engo Flow, \u00d1ejo, Alexio, Pusho & Genio)"", 36], [""Pensandote (feat. Nicky Jam)"", 39], [""Soltera (feat. Farruko & \u00d1engo Flow)"", 43], [""50 Sombras De Austin"", 47], [""Imaginate (feat. J. Balvin)"", 44], [""Decidete (feat. Wisin)"", 30], [""Mas Piquete Que Yo (feat. De La Ghetto, Cosculluela & Randy \""Nota Loca\"")"", 29], [""Solo Tu (feat. Maluma)"", 32], [""Nadie (feat. Zion & Lennox)"", 25], [""Pura Sensualidad (feat. J. Alvarez)"", 28], [""La Loca (feat. Jory)"", 26], [""Pa'l Muro (feat. Alexio)"", 26], [""Chikirib\u00f3n (feat. Mozart La Para)"", 29], [""Vacilar Y Joder (feat. Genio)"", 23], [""Mami Que Tu Tienes? (feat. Vakero)"", 32], [""Soy Due\u00f1o (feat. Randy \""Nota Loca\"")"", 23], [""Los Favoritos"", 33], [""Nadie"", 22], [""Me Dejo Llevar (feat. Arcangel)"", 34], [""Decisiones (feat. Luigi 21 Plus & Arcangel)"", 20], [""M\u00fasica"", 53], [""La Ocasi\u00f3n"", 72], [""Me Mata"", 73], [""La Ocasi\u00f3n - Remix"", 62], [""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30], [""Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]"", 33], [""Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]"", 51], [""Tremenda Sata"", 44]]"
DJ Luian,Farruko,Directed,2234,,,8,62,La Ocasión - Remix,"[[""Los Favoritos (feat. Farruko, \u00d1engo Flow, \u00d1ejo, Alexio, Pusho & Genio)"", 36], [""Soltera (feat. Farruko & \u00d1engo Flow)"", 43], [""Los Favoritos"", 33], [""Bye Bye (feat. Farruko)"", 30], [""M\u00fasica"", 53], [""La Ocasi\u00f3n - Remix"", 62], [""Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)"", 28], [""Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]"", 33]]"
DJ Luian,Ñengo Flow,Directed,2235,,,8,51,Simple,"[[""Los Favoritos (feat. Farruko, \u00d1engo Flow, \u00d1ejo, Alexio, Pusho & Genio)"", 36], [""Soltera (feat. Farruko & \u00d1engo Flow)"", 43], [""Los Favoritos"", 33], [""Periodico De Ayer (feat. Nengo Flow & Jory)"", 43], [""Simple"", 51], [""La Verdadera Situacion"", 25], [""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43], [""Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]"", 33]]"
DJ Luian,Ñejo,Directed,2236,,,2,36,"Los Favoritos (feat. Farruko, Ñengo Flow, Ñejo, Alexio, Pusho & Genio)","[[""Los Favoritos (feat. Farruko, \u00d1engo Flow, \u00d1ejo, Alexio, Pusho & Genio)"", 36], [""Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]"", 33]]"
DJ Luian,Alexio,Directed,2237,,,5,43,"Todas en Fila (Remix) [feat. Ñengo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]","[[""Los Favoritos (feat. Farruko, \u00d1engo Flow, \u00d1ejo, Alexio, Pusho & Genio)"", 36], [""Pa'l Muro (feat. Alexio)"", 26], [""Los Favoritos"", 33], [""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43], [""Todas En Fila (feat. Alexio & Pusho)"", 31]]"
DJ Luian,Pusho,Directed,2238,,,4,43,"Todas en Fila (Remix) [feat. Ñengo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]","[[""Los Favoritos (feat. Farruko, \u00d1engo Flow, \u00d1ejo, Alexio, Pusho & Genio)"", 36], [""Los Favoritos"", 33], [""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43], [""Todas En Fila (feat. Alexio & Pusho)"", 31]]"
DJ Luian,Nicky Jam,Directed,2239,,,4,71,Verte Ir,"[[""Pensandote (feat. Nicky Jam)"", 39], [""Verte Ir"", 71], [""La Ocasi\u00f3n - Remix"", 62], [""Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]"", 51]]"
DJ Luian,J Balvin,Directed,2240,,,3,62,La Ocasión - Remix,"[[""Imaginate (feat. J. Balvin)"", 44], [""La Ocasi\u00f3n - Remix"", 62], [""Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]"", 33]]"
DJ Luian,Wisin,Directed,2241,,,3,77,Solita,"[[""Decidete (feat. Wisin)"", 30], [""M\u00fasica"", 53], [""Solita"", 77]]"
DJ Luian,De La Ghetto,Directed,2242,,,7,72,La Ocasión,"[[""Mas Piquete Que Yo (feat. De La Ghetto, Cosculluela & Randy \""Nota Loca\"")"", 29], [""Necesito De Ti (feat. De La Ghetto)"", 18], [""La Ocasi\u00f3n"", 72], [""La Ocasi\u00f3n - Remix"", 62], [""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43], [""Todas En Fila (feat. Alexio & Pusho)"", 31], [""Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]"", 51]]"
DJ Luian,Cosculluela,Directed,2243,,,3,51,Simple,"[[""Mas Piquete Que Yo (feat. De La Ghetto, Cosculluela & Randy \""Nota Loca\"")"", 29], [""Baby Boo (feat. Cosculluela)"", 50], [""Simple"", 51]]"
DJ Luian,Randy,Directed,2244,,,2,29,"Mas Piquete Que Yo (feat. De La Ghetto, Cosculluela & Randy ""Nota Loca"")","[[""Mas Piquete Que Yo (feat. De La Ghetto, Cosculluela & Randy \""Nota Loca\"")"", 29], [""Soy Due\u00f1o (feat. Randy \""Nota Loca\"")"", 23]]"
DJ Luian,Maluma,Directed,2245,,,2,32,Solo Tu (feat. Maluma),"[[""Solo Tu (feat. Maluma)"", 32], [""Mi Angel (feat. Maluma & Ken Y)"", 32]]"
DJ Luian,J Alvarez,Directed,2246,,,3,28,Pura Sensualidad (feat. J. Alvarez),"[[""Pura Sensualidad (feat. J. Alvarez)"", 28], [""El No Estara a Mi Nivel (feat. J Alvarez)"", 21], [""Otra Moet (feat. J Alvarez)"", 21]]"
DJ Luian,Jory Boy,Directed,2247,,,4,43,Periodico De Ayer (feat. Nengo Flow & Jory),"[[""La Loca (feat. Jory)"", 26], [""Periodico De Ayer (feat. Nengo Flow & Jory)"", 43], [""Aqui Estoy (feat. Jory Boy)"", 33], [""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,Mozart La Para,Directed,2248,,,2,29,Chikiribón (feat. Mozart La Para),"[[""Chikirib\u00f3n (feat. Mozart La Para)"", 29], [""Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)"", 28]]"
DJ Luian,Zion & Lennox,Directed,2250,,,2,23,En La Nada (feat. Zion Y Lennox),"[[""Nadie"", 22], [""En La Nada (feat. Zion Y Lennox)"", 23]]"
DJ Luian,Ken-Y,Directed,2251,,,1,32,Mi Angel (feat. Maluma & Ken Y),"[[""Mi Angel (feat. Maluma & Ken Y)"", 32]]"
DJ Luian,Baby Rasta & Gringo,Directed,2252,,,2,51,Simple,"[[""Ay, Ay, Ay (feat. Baby Rasta Y Gringo)"", 26], [""Simple"", 51]]"
DJ Luian,Luigi 21 Plus,Directed,2253,,,2,43,"Todas en Fila (Remix) [feat. Ñengo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]","[[""Decisiones (feat. Luigi 21 Plus & Arcangel)"", 20], [""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43]]"
DJ Luian,Yomo,Directed,2254,,,1,38,No Reciclo Amores (feat. Yomo),"[[""No Reciclo Amores (feat. Yomo)"", 38]]"
DJ Luian,"Gotay ""El Autentiko""",Directed,2255,,,2,30,"Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]","[[""Dejate Llevar (feat. Gotay)"", 17], [""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,Myke Towers,Directed,2256,,,1,53,Música,"[[""M\u00fasica"", 53]]"
DJ Luian,Darell,Directed,2257,,,2,71,Verte Ir,"[[""M\u00fasica"", 53], [""Verte Ir"", 71]]"
DJ Luian,Anuel AA,Directed,2258,,,3,72,La Ocasión,"[[""Verte Ir"", 71], [""La Ocasi\u00f3n"", 72], [""La Ocasi\u00f3n - Remix"", 62]]"
DJ Luian,Brytiago,Directed,2259,,,2,73,Me Mata,"[[""Verte Ir"", 71], [""Me Mata"", 73]]"
DJ Luian,Yandel,Directed,2260,,,1,46,Curiosidad,"[[""Curiosidad"", 46]]"
DJ Luian,Jon Z,Directed,2261,,,1,46,Curiosidad,"[[""Curiosidad"", 46]]"
DJ Luian,Zion,Directed,2262,,,1,46,Curiosidad,"[[""Curiosidad"", 46]]"
DJ Luian,Noriel,Directed,2263,,,2,73,Me Mata,"[[""Curiosidad"", 46], [""Me Mata"", 73]]"
DJ Luian,Ozuna,Directed,2264,,,5,77,Solita,"[[""La Ocasi\u00f3n"", 72], [""Solita"", 77], [""La Ocasi\u00f3n - Remix"", 62], [""Simple"", 51], [""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43]]"
DJ Luian,Bad Bunny,Directed,2265,,,2,77,Solita,"[[""Solita"", 77], [""Me Mata"", 73]]"
DJ Luian,Almighty,Directed,2266,,,2,77,Solita,"[[""Solita"", 77], [""Me Mata"", 73]]"
DJ Luian,Bryant Myers,Directed,2267,,,1,73,Me Mata,"[[""Me Mata"", 73]]"
DJ Luian,Baby Rasta,Directed,2268,,,1,73,Me Mata,"[[""Me Mata"", 73]]"
DJ Luian,Daddy Yankee,Directed,2269,,,2,62,La Ocasión - Remix,"[[""La Ocasi\u00f3n - Remix"", 62], [""Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]"", 51]]"
DJ Luian,Messiah,Directed,2270,,,1,28,"Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)","[[""Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)"", 28]]"
DJ Luian,Kevin Roldan,Directed,2271,,,1,33,Aqui Estoy (feat. Jory Boy),"[[""Aqui Estoy (feat. Jory Boy)"", 33]]"
DJ Luian,D.OZi,Directed,2272,,,1,30,"Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]","[[""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,Alexis y Fido,Directed,2273,,,1,30,"Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]","[[""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,"Franco ""El Gorilla""",Directed,2274,,,1,30,"Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]","[[""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,Plan B,Directed,2275,,,1,51,"Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]","[[""Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]"", 51]]"
Almighty,Redimi2,Directed,2276,,,1,45,Dios Es Primero,"[[""Dios Es Primero"", 45]]"
Almighty,Alex Zurdo,Directed,2277,,,2,52,Jesús (Remix),"[[""Justo Juez"", 45], [""Jes\u00fas (Remix)"", 52]]"
Almighty,Jay Kalyl,Directed,2279,,,1,37,Idonea,"[[""Idonea"", 37]]"
Almighty,Rauw Alejandro,Directed,2281,,,1,59,Abusadora,"[[""Abusadora"", 59]]"
Almighty,Lyanno,Directed,2282,,,1,59,Abusadora,"[[""Abusadora"", 59]]"
Almighty,Myke Towers,Directed,2283,,,1,59,Abusadora,"[[""Abusadora"", 59]]"
Almighty,De La Ghetto,Directed,2284,,,2,40,Siempre Esta Conmigo (Remix),"[[""Siempre Esta Conmigo (Remix)"", 40], [""Siempre Esta Conmigo - Remix"", 13]]"
Almighty,Cosculluela,Directed,2285,,,2,40,Siempre Esta Conmigo (Remix),"[[""Siempre Esta Conmigo (Remix)"", 40], [""Siempre Esta Conmigo - Remix"", 13]]"
Almighty,Noriel,Directed,2286,,,1,35,Error,"[[""Error"", 35]]"
Almighty,Alex Rose,Directed,2287,,,1,45,Location,"[[""Location"", 45]]"
Almighty,Rafa Pabön,Directed,2288,,,1,45,Location,"[[""Location"", 45]]"
Almighty,Bryant Myers,Directed,2289,,,1,35,En El Carro,"[[""En El Carro"", 35]]"
Almighty,Ñengo Flow,Directed,2290,,,2,54,Jangueo,"[[""TBT"", 38], [""Jangueo"", 54]]"
Almighty,Miky Woodz,Directed,2291,,,1,41,Ley De Vida,"[[""Ley De Vida"", 41]]"
Almighty,Juhn,Directed,2292,,,1,41,Ley De Vida,"[[""Ley De Vida"", 41]]"
Almighty,Jon Z,Directed,2293,,,4,52,Polvo Eterno,"[[""Oscar De La Hoya"", 34], [""Polvo Eterno"", 52], [""Oscar De La Hoya"", 20], [""Conciencia"", 38]]"
Almighty,Alex Gargolas,Directed,2294,,,1,60,Champion Indiscutible,"[[""Champion Indiscutible"", 60]]"
Almighty,Wisin,Directed,2295,,,1,54,Jangueo,"[[""Jangueo"", 54]]"
Almighty,Luar La L,Directed,2296,,,2,42,La Corriente,"[[""Palos y Cortas"", 28], [""La Corriente"", 42]]"
Almighty,Funky,Directed,2297,,,2,52,Jesús (Remix),"[[""Hasta Que Llegu\u00e9 Yo"", 17], [""Jes\u00fas (Remix)"", 52]]"
Almighty,Amarion,Directed,2298,,,2,27,Lingotes de Oro,"[[""Lingotes de Oro"", 21], [""Lingotes de Oro"", 27]]"
Almighty,Tempo,Directed,2299,,,2,27,Lingotes de Oro,"[[""Lingotes de Oro"", 21], [""Lingotes de Oro"", 27]]"
Almighty,Pacho El Antifeka,Directed,2300,,,1,21,Lingotes de Oro,"[[""Lingotes de Oro"", 21]]"
Almighty,D.OZi,Directed,2301,,,2,27,Lingotes de Oro,"[[""Lingotes de Oro"", 21], [""Lingotes de Oro"", 27]]"
Almighty,Hozwal,Directed,2302,,,2,27,Lingotes de Oro,"[[""Lingotes de Oro"", 21], [""Lingotes de Oro"", 27]]"
Almighty,Jamby El Favo,Directed,2303,,,2,27,Lingotes de Oro,"[[""Lingotes de Oro"", 21], [""Lingotes de Oro"", 27]]"
Quimico Ultra Mega,Ceky Viciny,Directed,2304,,,1,12,Por el Sonido del Quince,"[[""Por el Sonido del Quince"", 12]]"
Quimico Ultra Mega,Bulova,Directed,2305,,,3,35,Tierra Mala - Remix,"[[""Por el Sonido del Quince"", 12], [""Los Gangsters"", 31], [""Tierra Mala - Remix"", 35]]"
Quimico Ultra Mega,Yiyo Sarante,Directed,2308,,,1,35,Tierra Mala - Remix,"[[""Tierra Mala - Remix"", 35]]"
Quimico Ultra Mega,El Alfa,Directed,2309,,,1,33,A Caco Pelao 2,"[[""A Caco Pelao 2"", 33]]"
Mark B.,Messiah,Directed,2310,,,1,36,Enamorao,"[[""Enamorao"", 36]]"
Mark B.,Darkiel,Directed,2311,,,1,36,Bonitillo,"[[""Bonitillo"", 36]]"
Mark B.,El Alfa,Directed,2314,,,1,57,Tamo en Hoja,"[[""Tamo en Hoja"", 57]]"
Mark B.,Mozart La Para,Directed,2315,,,1,29,Que Tiene,"[[""Que Tiene"", 29]]"
Mark B.,Lirico En La Casa,Directed,2316,,,1,11,ESE BOM - Brazilian Funk Remix,"[[""ESE BOM - Brazilian Funk Remix"", 11]]"
Kevin Roldan,Lyanno,Directed,2320,,,10,71,Hasta Abajo,"[[""Manantial"", 28], [""Hasta Abajo"", 24], [""Hasta Abajo - Remix"", 61], [""Manantial - Remix"", 41], [""Manantial"", 39], [""Hasta Abajo"", 27], [""Hasta Abajo"", 71], [""Manantial - Remix"", 52], [""Manantial"", 45], [""Hasta Abajo"", 58]]"
Kevin Roldan,Jd Pantoja,Directed,2321,,,4,56,Mi Cuarto 2,"[[""Otra Noche"", 21], [""Otra Noche"", 40], [""Mi Cuarto 2"", 56], [""Otra Noche"", 44]]"
Kevin Roldan,C.R.O,Directed,2322,,,4,51,Pa´ Mi Casa,"[[""Cuando Quieras"", 26], [""Encendida"", 34], [""Cuando Quieras"", 38], [""Pa\u00b4 Mi Casa"", 51]]"
Kevin Roldan,Bryant Myers,Directed,2323,,,5,71,Hasta Abajo,"[[""Hasta Abajo"", 24], [""Hasta Abajo - Remix"", 61], [""Hasta Abajo"", 27], [""Hasta Abajo"", 71], [""Hasta Abajo"", 58]]"
Kevin Roldan,Mariah Angeliq,Directed,2324,,,2,61,Hasta Abajo - Remix,"[[""Hasta Abajo - Remix"", 61], [""Mi Cuarto 2"", 56]]"
Kevin Roldan,Brytiago,Directed,2325,,,2,61,Hasta Abajo - Remix,"[[""Hasta Abajo - Remix"", 61], [""Mi Cuarto 2"", 56]]"
Kevin Roldan,Brray,Directed,2326,,,1,61,Hasta Abajo - Remix,"[[""Hasta Abajo - Remix"", 61]]"
Kevin Roldan,Jerry Di,Directed,2327,,,3,61,Hasta Abajo - Remix,"[[""Hasta Abajo - Remix"", 61], [""Te Vas"", 49], [""Mi Cuarto 2"", 56]]"
Kevin Roldan,De La Ghetto,Directed,2328,,,4,52,Manantial - Remix,"[[""Manantial - Remix"", 41], [""Hacer El Amor"", 31], [""Manantial - Remix"", 52], [""Champagne Rose"", 43]]"
Kevin Roldan,Miky Woodz,Directed,2329,,,2,52,Manantial - Remix,"[[""Manantial - Remix"", 41], [""Manantial - Remix"", 52]]"
Kevin Roldan,KEVVO,Directed,2330,,,2,52,Manantial - Remix,"[[""Manantial - Remix"", 41], [""Manantial - Remix"", 52]]"
Kevin Roldan,Wisin,Directed,2331,,,1,30,Deseo,"[[""Deseo"", 30]]"
Kevin Roldan,Zion & Lennox,Directed,2332,,,1,46,PPP - Remix,"[[""PPP - Remix"", 46]]"
Kevin Roldan,Andy Rivera,Directed,2333,,,2,62,Salgamos,"[[""Salgamos"", 62], [""Lejan\u00eda (Remix)"", 54]]"
Kevin Roldan,Maluma,Directed,2334,,,1,62,Salgamos,"[[""Salgamos"", 62]]"
Kevin Roldan,Nicky Jam,Directed,2335,,,1,57,Una Noche Más,"[[""Una Noche M\u00e1s"", 57]]"
Kevin Roldan,Arcangel,Directed,2336,,,1,46,Me Matas,"[[""Me Matas"", 46]]"
Kevin Roldan,Alexio,Directed,2337,,,1,50,Soltera,"[[""Soltera"", 50]]"
Kevin Roldan,DEKKO,Directed,2338,,,1,61,Perreito Under,"[[""Perreito Under"", 61]]"
Kevin Roldan,Omar Montes,Directed,2339,,,1,54,Bésame,"[[""B\u00e9same"", 54]]"
Kevin Roldan,Dayme y El High,Directed,2341,,,1,43,Besándomeee,"[[""Bes\u00e1ndomeee"", 43]]"
Kevin Roldan,Joey Montana,Directed,2342,,,1,35,A Veces,"[[""A Veces"", 35]]"
Kevin Roldan,Jeeiph,Directed,2343,,,2,46,Bonita - Remix 2,"[[""Bonita - Remix 2"", 46], [""Bonita 2"", 42]]"
Kevin Roldan,Guaynaa,Directed,2344,,,1,56,Mi Cuarto 2,"[[""Mi Cuarto 2"", 56]]"
Kevin Roldan,Randy,Directed,2345,,,1,56,Mi Cuarto 2,"[[""Mi Cuarto 2"", 56]]"
Kevin Roldan,Reykon,Directed,2346,,,1,53,Medellin,"[[""Medellin"", 53]]"
Kevin Roldan,Corina Smith,Directed,2347,,,1,43,No Somos Nada,"[[""No Somos Nada"", 43]]"
Kevin Roldan,Amenazzy,Directed,2348,,,1,43,Champagne Rose,"[[""Champagne Rose"", 43]]"
Kevin Roldan,Jowell & Randy,Directed,2349,,,1,31,Pa' Mi,"[[""Pa' Mi"", 31]]"
Messiah,Lito Kirino,Directed,2353,,,2,7,Bellaca (feat. Lito Kirino),"[[""Teniamos Cero! (feat. Lito Kirino)"", 6], [""Bellaca (feat. Lito Kirino)"", 7]]"
Messiah,Lapiz Conciente,Directed,2354,,,1,9,La Dueda (feat. Tali Goya & Lapiz Conciente),"[[""La Dueda (feat. Tali Goya & Lapiz Conciente)"", 9]]"
Messiah,Bryant Myers,Directed,2356,,,1,17,No Te Detengas (feat. Bryant Myers & Miky Woodz),"[[""No Te Detengas (feat. Bryant Myers & Miky Woodz)"", 17]]"
Messiah,Miky Woodz,Directed,2357,,,1,17,No Te Detengas (feat. Bryant Myers & Miky Woodz),"[[""No Te Detengas (feat. Bryant Myers & Miky Woodz)"", 17]]"
Messiah,Nino Freestyle,Directed,2358,,,1,3,Yai Remix,"[[""Yai Remix"", 3]]"
Messiah,Bulova,Directed,2359,,,1,3,Yai Remix,"[[""Yai Remix"", 3]]"
Messiah,Mark B.,Directed,2360,,,1,36,Enamorao,"[[""Enamorao"", 36]]"
Messiah,Nicky Jam,Directed,2362,,,2,52,Millonario (Remix) [feat. Ozuna],"[[""Millonario (Remix) [feat. Ozuna]"", 52], [""Solito (Lonely) [feat. Nicky Jam & Akon]"", 44]]"
Messiah,Ozuna,Directed,2363,,,1,52,Millonario (Remix) [feat. Ozuna],"[[""Millonario (Remix) [feat. Ozuna]"", 52]]"
Messiah,Jon Z,Directed,2364,,,1,16,Baby I Know,"[[""Baby I Know"", 16]]"
Baby Rasta,Jon Z,Directed,2365,,,6,64,Ella Te Las Va A Pegar (feat. Ele a el Dominio & Noriel),"[[""Hechizo"", 33], [""A Fuego Por Ahi (feat. Darkiel)"", 33], [""Ella Te Las Va A Pegar (feat. Ele a el Dominio & Noriel)"", 64], [""Peleamos Ma\u00f1ana"", 34], [""Ya No Eres Mia"", 22], [""Nunca Me Amo"", 63]]"
Baby Rasta,Darkiel,Directed,2366,,,1,33,A Fuego Por Ahi (feat. Darkiel),"[[""A Fuego Por Ahi (feat. Darkiel)"", 33]]"
Baby Rasta,Ele A El Dominio,Directed,2367,,,1,64,Ella Te Las Va A Pegar (feat. Ele a el Dominio & Noriel),"[[""Ella Te Las Va A Pegar (feat. Ele a el Dominio & Noriel)"", 64]]"
Baby Rasta,Noriel,Directed,2368,,,2,64,Ella Te Las Va A Pegar (feat. Ele a el Dominio & Noriel),"[[""Ella Te Las Va A Pegar (feat. Ele a el Dominio & Noriel)"", 64], [""Peleamos Ma\u00f1ana"", 34]]"
Baby Rasta,Bryant Myers,Directed,2370,,,1,23,Como una 40,"[[""Como una 40"", 23]]"
Baby Rasta,Tempo,Directed,2372,,,1,21,Blam Blam,"[[""Blam Blam"", 21]]"
Baby Rasta,Ñengo Flow,Directed,2373,,,1,21,Blam Blam,"[[""Blam Blam"", 21]]"
Baby Rasta,Kendo Kaponi,Directed,2374,,,1,2,Rompe el Suelo,"[[""Rompe el Suelo"", 2]]"
Baby Rasta,Alexio,Directed,2375,,,1,24,"Ulaalaaehh (Remix) [feat. Baby Rasta, Alexio & Lyan]","[[""Ulaalaaehh (Remix) [feat. Baby Rasta, Alexio & Lyan]"", 24]]"
Baby Rasta,Lyan,Directed,2376,,,1,24,"Ulaalaaehh (Remix) [feat. Baby Rasta, Alexio & Lyan]","[[""Ulaalaaehh (Remix) [feat. Baby Rasta, Alexio & Lyan]"", 24]]"
Baby Rasta,Plan B,Directed,2377,,,1,66,Ella Se Contradice (feat. Plan B),"[[""Ella Se Contradice (feat. Plan B)"", 66]]"
Lary Over,Rvssian,Directed,2378,,,1,31,Henny,"[[""Henny"", 31]]"
Lary Over,Farruko,Directed,2379,,,5,57,Solo - Remix,"[[""Pineapple Express"", 35], [""Arrebatao"", 39], [""Solo - Remix"", 57], [""Jarabito"", 48], [""Amor Duele - Remix"", 29]]"
Lary Over,Jon Z,Directed,2380,,,1,35,Pineapple Express,"[[""Pineapple Express"", 35]]"
Lary Over,Zion & Lennox,Directed,2381,,,1,40,Mi Mundo,"[[""Mi Mundo"", 40]]"
Lary Over,Brytiago,Directed,2382,,,1,33,El Zorro,"[[""El Zorro"", 33]]"
Lary Over,Darell,Directed,2383,,,1,42,Soy el Mejor,"[[""Soy el Mejor"", 42]]"
