source,target,edge_track_name,spotify_track_name,spotify_artists,track_name_conincides,artists_coincides,id,preview
Jamby El Favo,Lito Kirino,Klonk - Remix,Klonk - Remix,"Jamby El Favo, Quimico Ultra Mega, Lito Kirino, Galindo Again, El Fother, Felo Blonck",TRUE,TRUE,4RG1T9AqbSmOBQlUpbY50s,https://p.scdn.co/mp3-preview/c973d780942c936d194bf577154c00cfed6d30ba?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Ele A El Dominio,Contigo Me la Vivo,Contigo Me la Vivo,"Jamby El Favo, Ele A El Dominio, Jon Z",TRUE,TRUE,1bqAsu1iq9uyI2P7PLgZN1,https://p.scdn.co/mp3-preview/7c83b85c77bd203cd2ca7d74bdedd37f6074f657?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Jon Z,Contigo Me la Vivo,Contigo Me la Vivo,"Jamby El Favo, Ele A El Dominio, Jon Z",TRUE,TRUE,1bqAsu1iq9uyI2P7PLgZN1,https://p.scdn.co/mp3-preview/7c83b85c77bd203cd2ca7d74bdedd37f6074f657?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Lil Geniuz,Tu Si,Tu Si,"Jamby El Favo, Lil Geniuz",TRUE,TRUE,7qEuy4TmKE5qEuaaluzvxg,https://p.scdn.co/mp3-preview/4b93b0b10479c8314f823efa0156e7c2a5e2d3bc?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Luar La L,De Calle Sé Yo,De Calle Sé Yo,"Jamby El Favo, Rokero, Jey G, Luar La L, Jehza, Palermo, Los G4",TRUE,TRUE,5PdCy3ljYKLzOdqFMWMQPD,https://p.scdn.co/mp3-preview/448fb29af620bd1b9ef65a57e7835b44a04fc69d?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Chucky73,Mi Guitarra,Mi Guitarra,"Jamby El Favo, Chucky73",TRUE,TRUE,2EDEybH9fxAbCA9XIkKzGo,https://p.scdn.co/mp3-preview/21f01f773229c50e93535063e40a4690063035e1?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Sinfonico,Sinfonico Presenta: Me Compre Un Full - El Favo HP Remix,Sinfonico Presenta: Me Compre Un Full - El Favo HP Remix,"Jamby El Favo, Sinfonico",TRUE,TRUE,3CPmYRlBviFbzI19Fdtbqd,https://p.scdn.co/mp3-preview/cbaaabc8af9dc2aa74149041612578664bfc2110?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Golpe a Golpe,Obvio Bobis,Obvio Bobis,"Jamby El Favo, Golpe a Golpe",TRUE,TRUE,4rTKeUdwrNAE5Bzpcwjhd0,https://p.scdn.co/mp3-preview/ecd33bff96d2d360ddd2342f41e33ef556834251?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,KEVVO,Pidiéndome,Pidiéndome,"Jamby El Favo, KEVVO",TRUE,TRUE,2Ygez4jXmEkxO6gNjBCPQQ,https://p.scdn.co/mp3-preview/a85b9dfd8de6f72e7d561fdca9097d3d6fc3b82f?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Mora,Volverá,Volverá,"Jamby El Favo, Mora, ElektrikBeat",TRUE,TRUE,5DiR2uNDzjsHeMWmVZQVD9,https://p.scdn.co/mp3-preview/7c101c4b83c7fc1e830469d9fded2475d4590b90?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Myke Towers,De Negro - Remix,De Negro - Remix,"Jamby El Favo, Myke Towers, Ñejo, Lito Kirino, Tali",TRUE,TRUE,6iKpXjO14UTUT60k1kyVQO,https://p.scdn.co/mp3-preview/1e0237698581a62ccc19e73cad8245938a349b63?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Ñejo,De Negro - Remix,De Negro - Remix,"Jamby El Favo, Myke Towers, Ñejo, Lito Kirino, Tali",TRUE,TRUE,6iKpXjO14UTUT60k1kyVQO,https://p.scdn.co/mp3-preview/1e0237698581a62ccc19e73cad8245938a349b63?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,Pacho El Antifeka,Una Vela - Remix,Una Vela - Remix,"Jamby El Favo, Ele A El Dominio, Pacho El Antifeka, Polaco",TRUE,TRUE,2WkpwLCsGZgENQd7a49pnX,https://p.scdn.co/mp3-preview/475c9f7223474ce41181203cb8cfc552d9abee87?cid=774b29d4f13844c495f206cafdad9c86
Jamby El Favo,ZARAMAY,Mil Vicios,Mil Vicios,"Jamby El Favo, ZARAMAY, Franco ""El Gorilla"", Maestro, Galindo Again, La Manta, Mackie, Gera MX",TRUE,TRUE,19odiBkrj0Zyq4HT296NEc,https://p.scdn.co/mp3-preview/666cf38acfef2ebf1e49b3e963ed3caa4caf1d40?cid=774b29d4f13844c495f206cafdad9c86
Flow La Movie,Nio Garcia,Travesuras,Travesuras,"Flow La Movie, Nio Garcia, Casper Magico",TRUE,TRUE,2etJ67Egf7woMgOikVrlJM,https://p.scdn.co/mp3-preview/58a32be49e96d319f8a926c92d2cf74583060fb7?cid=774b29d4f13844c495f206cafdad9c86
Flow La Movie,Casper Magico,Travesuras,Travesuras,"Flow La Movie, Nio Garcia, Casper Magico",TRUE,TRUE,2etJ67Egf7woMgOikVrlJM,https://p.scdn.co/mp3-preview/58a32be49e96d319f8a926c92d2cf74583060fb7?cid=774b29d4f13844c495f206cafdad9c86
Flow La Movie,Kendo Kaponi,La Detective,La Detective,"Flow La Movie, Nio Garcia, Kendo Kaponi",TRUE,TRUE,0AAo9ebKcX474wjlauISat,https://p.scdn.co/mp3-preview/450ac77f19619eb96f0a80adf25f15003d564662?cid=774b29d4f13844c495f206cafdad9c86
Leiva,Natalia Lafourcade,Diazepam,Diazepam,"Leiva, Natalia Lafourcade",TRUE,TRUE,2KrXkY8yRsncGk2kXPD4Zt,https://p.scdn.co/mp3-preview/d5742b030ac3413741a5e709d8e94396db2bb3ec?cid=774b29d4f13844c495f206cafdad9c86
Leiva,Elsa y Elmar,Flecha,Flecha,"Leiva, Elsa y Elmar",TRUE,TRUE,1vmSs9UqHEF09fw75pDVXG,https://p.scdn.co/mp3-preview/ebf7a5d5a5ec06260964d10577082bdda1b8878c?cid=774b29d4f13844c495f206cafdad9c86
Leiva,Bunbury,Godzilla (feat. Enrique Bunbury & Ximena Sariñana),Godzilla (feat. Enrique Bunbury & Ximena Sariñana),"Leiva, Bunbury, Ximena Sariñana",TRUE,TRUE,7rbsQlwPWCnz72GdzVOi9h,https://p.scdn.co/mp3-preview/b98202ae279f3a56e73e9afb760be6f26ba24441?cid=774b29d4f13844c495f206cafdad9c86
Leiva,Ximena Sariñana,Histéricos,Histéricos,"Leiva, Ximena Sariñana",TRUE,TRUE,0b7VF2YIpjMOtcTh2NAPX7,https://p.scdn.co/mp3-preview/d64257a7115f371085b74cd4230c7036b3271707?cid=774b29d4f13844c495f206cafdad9c86
Leiva,Joaquín Sabina,Partido a Partido,Partido a Partido,"Leiva, Joaquín Sabina",TRUE,TRUE,6yGQ5s5denSu8fX0VHGh69,https://p.scdn.co/mp3-preview/dac371c714e5f36cc26aa8a8fd41b49a855f1f20?cid=774b29d4f13844c495f206cafdad9c86
Leiva,Daniela Spalla,Cuando Te Muerdes El Labio,Cuando Te Muerdes El Labio,"Leiva, Daniela Spalla",TRUE,TRUE,2feh76zhRKX9E21Rsh2wrt,https://p.scdn.co/mp3-preview/79eb2f58fe28673bb4ec5f0059798e0e37c46566?cid=774b29d4f13844c495f206cafdad9c86
Leiva,Ely Guerra,A Medio Centímetro,A Medio Centímetro,"Leiva, Ely Guerra",TRUE,TRUE,5tSPK8qWVYhlQOUM8KwMdN,https://p.scdn.co/mp3-preview/73792be999e8bd205df952f9cb2c1f8f0a6177bd?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,Julieta Venegas,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,,,,,,FALSE
Los Auténticos Decadentes,Mon Laferte,Amor (Ft. Mon Laferte) - Mtv Unplugged,Amor (Ft. Mon Laferte) - Mtv Unplugged,"Los Auténticos Decadentes, Mon Laferte",TRUE,TRUE,2fscHtYDKLd7xYRCTe3prP,https://p.scdn.co/mp3-preview/b23a6e24045c2354944f340640bc2b83d2bf88c5?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,Natalia Lafourcade,Golpes en el Corazón,Golpes en el Corazón,"Los Auténticos Decadentes, Natalia Lafourcade",TRUE,TRUE,5fXk93H1gUgNtZrDGiNLR4,https://p.scdn.co/mp3-preview/b503890ec3dd4b662dd1ff2dae97932f9b57c37e?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,Diego Verdaguer,La Ladrona,La Ladrona,"Los Auténticos Decadentes, Diego Verdaguer",TRUE,TRUE,1Gyfg0uusL0jDRllWpwM72,https://p.scdn.co/mp3-preview/4ba42f395a1093f7d4897726805398a2e9d6f1a1?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,No Te Va Gustar,Cómo Me Voy a Olvidar (feat. No Te Va Gustar) - Vivo en el Palacio de los Deportes,,,,,,FALSE
Los Auténticos Decadentes,Juan Ingaramo,Loco Perdido,Loco Perdido,"Los Auténticos Decadentes, Juan Ingaramo",TRUE,TRUE,0gqwkA3qqPhXL4rD8h4zCZ,https://p.scdn.co/mp3-preview/68a6d05fe74893e55df7d2237234dc06ef753290?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,Panteon Rococo,Los Viejos Vinagres,Los Viejos Vinagres,"Los Auténticos Decadentes, Panteon Rococo",TRUE,TRUE,3qGkFTw5nEDmBn8bgwFN1H,https://p.scdn.co/mp3-preview/c6211afffbf25bad9a8a1cdb855b3e020f7a772a?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,Los Caligaris,Ocho Cuarenta - En Vivo en el Foro Sol - 17.11.17,,,,,,FALSE
Los Auténticos Decadentes,Los Amigos Invisibles,Aquí Nadie Esta Sano (feat. Los Auténticos Decadentes),,,,,,FALSE
Los Auténticos Decadentes,Bandalos Chinos,Luna de Miel en la Mano,Luna de Miel en la Mano,"Los Auténticos Decadentes, Bandalos Chinos",TRUE,TRUE,7hlgmoLuoZReMqVOBoUycx,https://p.scdn.co/mp3-preview/fdf25df43324d0dceda1e0bcf7e4a926c887767f?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,Miranda!,Bailando,Bailando,"Los Auténticos Decadentes, Miranda!",TRUE,TRUE,5Ma7gdR26nKGwGPOVobufm,https://p.scdn.co/mp3-preview/a114083e39868b9dfba2e350e170844a7ac947c4?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,Gepe,Sigue Tu Camino (Ft. Gepe) - MTV Unplugged,Sigue Tu Camino (Ft. Gepe) - MTV Unplugged,"Los Auténticos Decadentes, Gepe",TRUE,TRUE,2fA63IQ827b2bgyFJNX41I,https://p.scdn.co/mp3-preview/cb2fa6c54807d95fc463cfcfce60e520b2b5aa92?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,Los Pericos,Seguir Viviendo Sin Tu Amor,Seguir Viviendo Sin Tu Amor,"Los Auténticos Decadentes, Los Pericos",TRUE,TRUE,2U2gPLj0GOm5Dqsv6MFdAW,https://p.scdn.co/mp3-preview/bc35c72032162c40eced70dd85e8511c5751959d?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,Los Nocheros,El Gran Señor,El Gran Señor,"Los Auténticos Decadentes, Los Nocheros",TRUE,TRUE,3wanbxYSFIbIyZ3z4rmela,https://p.scdn.co/mp3-preview/1355be899c3834545988f6cfe6012b9bb3f96375?cid=774b29d4f13844c495f206cafdad9c86
Los Auténticos Decadentes,León Gieco,Cola de Amor,Cola de Amor,"Los Auténticos Decadentes, León Gieco",TRUE,TRUE,71jEtOwYqQJ3AvW5jKpZie,https://p.scdn.co/mp3-preview/53e8e480975bf1b227a8decf98eedee8c5e95e09?cid=774b29d4f13844c495f206cafdad9c86
León Larregui,Mon Laferte,Rue Vieille Du Temple - Live,Rue Vieille Du Temple - Live,"León Larregui, Mon Laferte",TRUE,TRUE,3a9KZagWgkTU2YSsCtlMRl,https://p.scdn.co/mp3-preview/65933af5f331feb3de0fba7f2e89ac21b876c7a4?cid=774b29d4f13844c495f206cafdad9c86
Panteon Rococo,Monsieur Periné,Caray,Caray,"Panteon Rococo, Monsieur Periné",TRUE,TRUE,2OzEoeoOjKwWTcM7mcSazw,https://p.scdn.co/mp3-preview/d67e286a05a78fd7aeec9d20e8172e7e81879a92?cid=774b29d4f13844c495f206cafdad9c86
Panteon Rococo,Los Auténticos Decadentes,Bum,Bum,"Panteon Rococo, Los Auténticos Decadentes",TRUE,TRUE,3crdaazVJ3ZbE2s2jp7pUv,https://p.scdn.co/mp3-preview/bdeee8e41764fb7b1d2c67d42b786eb02a666e9c?cid=774b29d4f13844c495f206cafdad9c86
Panteon Rococo,Vicentico,Madre Candela,Madre Candela,"Panteon Rococo, Vicentico",TRUE,TRUE,3fieaaUWio7vn8yVon2wDN,https://p.scdn.co/mp3-preview/38090d1375779a009677034a2d51ed310f1a2ce4?cid=774b29d4f13844c495f206cafdad9c86
Panteon Rococo,Kinky,Noche Bestial,Noche Bestial,"Panteon Rococo, Kinky",TRUE,TRUE,2Q5TJNwflTiPXlS4Uw6yUv,https://p.scdn.co/mp3-preview/154bd8e4d975d5da74d35936882eec60af2dce02?cid=774b29d4f13844c495f206cafdad9c86
Ely Guerra,Moderatto,Zombilaridad,Zombilaridad,"Ely Guerra, Moderatto, Julieta Venegas, Fernando Rivera Calderón, Quique Rangel, Carla Morrison, Benny, Camilo Lara, Juan Carlos Lozano",TRUE,TRUE,0unYvJYQygZW3jG1mXrtOg,https://p.scdn.co/mp3-preview/ac80a86d0e4da5a4aede9ef2a4337453fc66a667?cid=774b29d4f13844c495f206cafdad9c86
Ely Guerra,Julieta Venegas,Zombilaridad,Zombilaridad,"Ely Guerra, Moderatto, Julieta Venegas, Fernando Rivera Calderón, Quique Rangel, Carla Morrison, Benny, Camilo Lara, Juan Carlos Lozano",TRUE,TRUE,0unYvJYQygZW3jG1mXrtOg,https://p.scdn.co/mp3-preview/ac80a86d0e4da5a4aede9ef2a4337453fc66a667?cid=774b29d4f13844c495f206cafdad9c86
Ely Guerra,Benny,Zombilaridad,Zombilaridad,"Ely Guerra, Moderatto, Julieta Venegas, Fernando Rivera Calderón, Quique Rangel, Carla Morrison, Benny, Camilo Lara, Juan Carlos Lozano",TRUE,TRUE,0unYvJYQygZW3jG1mXrtOg,https://p.scdn.co/mp3-preview/ac80a86d0e4da5a4aede9ef2a4337453fc66a667?cid=774b29d4f13844c495f206cafdad9c86
Kevin Johansen,Natalia Lafourcade,Tú Ve,Tú Ve,"Kevin Johansen, Natalia Lafourcade",TRUE,TRUE,7pOuB6eH3MB758FlUqdcV7,https://p.scdn.co/mp3-preview/4aa9006288e4c59d244d002eef0573c74b6a233c?cid=774b29d4f13844c495f206cafdad9c86
Kevin Johansen,Lila Downs,Baja a la Tierra (feat. Lila Downs),Baja a la Tierra (feat. Lila Downs),"Kevin Johansen, Lila Downs",TRUE,TRUE,44OP8tosI4ufd6XuUQvx0a,https://p.scdn.co/mp3-preview/68a094a2ae191542cddd78741d138084b9a90c7d?cid=774b29d4f13844c495f206cafdad9c86
Kevin Johansen,León Gieco,Sur o No Sur (feat. León Gieco),Sur o No Sur (feat. León Gieco),"Kevin Johansen, León Gieco",TRUE,TRUE,5A3oOLjrYvOerhRo7ZdYUc,https://p.scdn.co/mp3-preview/0b72f00f97dedd15bbce5c6aa397b9a386dd27c2?cid=774b29d4f13844c495f206cafdad9c86
Kevin Johansen,Jorge Drexler,Suzanne (feat. Jorge Drexler),Suzanne (feat. Jorge Drexler),"Kevin Johansen, Jorge Drexler",TRUE,TRUE,5PUaVhCPphhn5v5sNRhubB,https://p.scdn.co/mp3-preview/f907f2020c3da9fd0000f87cc5de0e10b72d8773?cid=774b29d4f13844c495f206cafdad9c86
Oscar D'León,Sergio Vargas,Llorarás - Live,Llorarás - Live,"Oscar D'León, Sergio Vargas",TRUE,TRUE,4WlDisUidB4F0KxxoIjODp,https://p.scdn.co/mp3-preview/8983f95a9c94058c23f06a261addbb6de4151bb7?cid=774b29d4f13844c495f206cafdad9c86
Oscar D'León,Tego Calderon,Llámame (feat. Tego Calderón),Llámame (feat. Tego Calderón),"Oscar D'León, Tego Calderon",TRUE,TRUE,3gFLxNTGeRXVBPCEVapnnM,https://p.scdn.co/mp3-preview/5ef5ff32694db777fbfffe0831cb357cd923feb1?cid=774b29d4f13844c495f206cafdad9c86
Oscar D'León,Dyango,Bájate De Esa Nube,Bájate De Esa Nube,"Oscar D'León, Dyango",TRUE,TRUE,1JvcmrkDs2wAsT3m5zokeY,https://p.scdn.co/mp3-preview/ccbf7d1e34c20c268a1d241f59bef1584f7b2912?cid=774b29d4f13844c495f206cafdad9c86
Eddie Dee,Daddy Yankee,Quitate Tu Pa Ponerme Yo,Quitate Tu Pa Ponerme Yo,"Eddie Dee, Daddy Yankee, Gallego, Tego Calderon, Voltio, Ivy Queen, Johnny Prez, Wiso G, Lennox",TRUE,TRUE,16KDdey3vnSBWwqUZoe1cT,https://p.scdn.co/mp3-preview/aab37184d1a1ce578d29f9fa95cdf6b20cb9cff0?cid=774b29d4f13844c495f206cafdad9c86
Eddie Dee,Tego Calderon,Quitate Tu Pa Ponerme Yo,Quitate Tu Pa Ponerme Yo,"Eddie Dee, Daddy Yankee, Gallego, Tego Calderon, Voltio, Ivy Queen, Johnny Prez, Wiso G, Lennox",TRUE,TRUE,16KDdey3vnSBWwqUZoe1cT,https://p.scdn.co/mp3-preview/aab37184d1a1ce578d29f9fa95cdf6b20cb9cff0?cid=774b29d4f13844c495f206cafdad9c86
Eddie Dee,Voltio,Quitate Tu Pa Ponerme Yo,Quitate Tu Pa Ponerme Yo,"Eddie Dee, Daddy Yankee, Gallego, Tego Calderon, Voltio, Ivy Queen, Johnny Prez, Wiso G, Lennox",TRUE,TRUE,16KDdey3vnSBWwqUZoe1cT,https://p.scdn.co/mp3-preview/aab37184d1a1ce578d29f9fa95cdf6b20cb9cff0?cid=774b29d4f13844c495f206cafdad9c86
Eddie Dee,Ivy Queen,Quitate Tu Pa Ponerme Yo,Quitate Tu Pa Ponerme Yo,"Eddie Dee, Daddy Yankee, Gallego, Tego Calderon, Voltio, Ivy Queen, Johnny Prez, Wiso G, Lennox",TRUE,TRUE,16KDdey3vnSBWwqUZoe1cT,https://p.scdn.co/mp3-preview/aab37184d1a1ce578d29f9fa95cdf6b20cb9cff0?cid=774b29d4f13844c495f206cafdad9c86
Eddie Dee,Johnny Prez,Quitate Tu Pa Ponerme Yo,Quitate Tu Pa Ponerme Yo,"Eddie Dee, Daddy Yankee, Gallego, Tego Calderon, Voltio, Ivy Queen, Johnny Prez, Wiso G, Lennox",TRUE,TRUE,16KDdey3vnSBWwqUZoe1cT,https://p.scdn.co/mp3-preview/aab37184d1a1ce578d29f9fa95cdf6b20cb9cff0?cid=774b29d4f13844c495f206cafdad9c86
Eddie Dee,Zion & Lennox,los Disicipulos,los Disicipulos,"Eddie Dee, Daddy Yankee, Gallego, Tego Calderon, Voltio, Ivy Queen, Johnny Prez, Wiso G, Zion & Lennox",TRUE,TRUE,2vWWy37CDlDlfPipzb4iIX,https://p.scdn.co/mp3-preview/609b6c90cf6f111b1487c822883e56c9f77e4652?cid=774b29d4f13844c495f206cafdad9c86
Eddie Dee,Zion,Amor De Pobre,Amor De Pobre,"Eddie Dee, Zion",TRUE,TRUE,437ZUT6wtzlrOil2LRmHpu,https://p.scdn.co/mp3-preview/577f9423c4aef735090a0ce423541cb7b95f3b34?cid=774b29d4f13844c495f206cafdad9c86
Eddie Dee,Tony Dize,Sad,Sad,"Eddie Dee, Voltio, Tony Dize, Lachy Music",TRUE,TRUE,0DlGTXqfT32STk3cuf9xSN,https://p.scdn.co/mp3-preview/773d0026b9c4cf237e23120425728c78f935632b?cid=774b29d4f13844c495f206cafdad9c86
Eddie Dee,DJ Nelson,Como El Eddie No Hay Dos,Como El Eddie No Hay Dos,"Eddie Dee, DJ Nelson",TRUE,TRUE,3eCtSmXBc9AMorQYnLiFfj,https://p.scdn.co/mp3-preview/003169858e36601c9993346e346a4c7f4712c159?cid=774b29d4f13844c495f206cafdad9c86
Jesús Adrián Romero,Marcela Gandara,Tu Estás Aquí - En Vivo,Tu Estás Aquí - En Vivo,"Jesús Adrián Romero, Marcela Gandara",TRUE,TRUE,3X5KX8EM2lBRs35CL2HMAQ,https://p.scdn.co/mp3-preview/092099f541885234e18880d074cdd3193b5c618a?cid=774b29d4f13844c495f206cafdad9c86
Jesús Adrián Romero,Reyli Barba,Que Seas Mi Hogar (feat. Reyli Barba),Que Seas Mi Hogar (feat. Reyli Barba),"Jesús Adrián Romero, Reyli Barba",TRUE,TRUE,1VzKKSoe86AmfWh0DJL1Yw,https://p.scdn.co/mp3-preview/4dec7fa5f05dfb4c70f3bfb78fa4c0fb57226316?cid=774b29d4f13844c495f206cafdad9c86
Jesús Adrián Romero,Lilly Goodman,"Ven, Te Necesito","Ven, Te Necesito","Jesús Adrián Romero, Lilly Goodman",TRUE,TRUE,3osNQddwrMYWQ1bCvsew62,https://p.scdn.co/mp3-preview/94cae713d2b36acda5b3153a02143192bd6ae986?cid=774b29d4f13844c495f206cafdad9c86
Jesús Adrián Romero,Alex Campos,Razones Pa' vivir,Razones Pa' vivir,"Jesús Adrián Romero, Alex Campos",TRUE,TRUE,4sPT2PuLwHyribkKS1JBJl,https://p.scdn.co/mp3-preview/a18d897db7fb304208d01dab9ead05121c39be63?cid=774b29d4f13844c495f206cafdad9c86
Jesús Adrián Romero,Abel Zavala,De Tal Manera - En Vivo,De Tal Manera - En Vivo,"Jesús Adrián Romero, Abel Zavala",TRUE,TRUE,16U7geOUCbpaVmQ9ILpyfa,https://p.scdn.co/mp3-preview/383f3983df05f6b990d448faff1211e238a48b8c?cid=774b29d4f13844c495f206cafdad9c86
Jesús Adrián Romero,KURT,Luna y Marea (feat. KURT),Luna y Marea (feat. KURT),"Jesús Adrián Romero, KURT",TRUE,TRUE,5Z2gkSJIibMCdbE7TWceE6,https://p.scdn.co/mp3-preview/d551294b16fb831901d4a5514c924dc713c61243?cid=774b29d4f13844c495f206cafdad9c86
Jesús Adrián Romero,José Maria Napoleón,Había Olvidado (feat. José Maria Napoleón),Había Olvidado (feat. José Maria Napoleón),"Jesús Adrián Romero, José Maria Napoleón",TRUE,TRUE,0XqDz9o4cwMRO400LoJ9Ji,https://p.scdn.co/mp3-preview/0986d7cdb43a1402838343dd5346a0da6d9e3f6d?cid=774b29d4f13844c495f206cafdad9c86
Marcela Gandara,Jesús Adrián Romero,Dame Tus Ojos (feat. Jesús Adrián Romero),Dame Tus Ojos (feat. Jesús Adrián Romero),"Marcela Gandara, Jesús Adrián Romero",TRUE,TRUE,3HZCMyuazaSOLgXexcMASl,https://p.scdn.co/mp3-preview/3b3390fa0109c035795ba47cc9a3b194a4312c81?cid=774b29d4f13844c495f206cafdad9c86
Marcela Gandara,Seth Condrey,Por Tanto Tiempo (feat. Seth Condrey),Por Tanto Tiempo (feat. Seth Condrey),"Marcela Gandara, Seth Condrey",TRUE,TRUE,6A2JKKE3gm4ogNLnWcMCAi,https://p.scdn.co/mp3-preview/cbdacbec904214435fca331bf79d9b8209bb7db6?cid=774b29d4f13844c495f206cafdad9c86
Marcela Gandara,Evan Craft,Siempre Fiel (feat. Evan Craft),Siempre Fiel (feat. Evan Craft),"Marcela Gandara, Evan Craft",TRUE,TRUE,5ywWI71MK8LVCgSt06wRMY,https://p.scdn.co/mp3-preview/a890454e0e602d537232b2fe985f2e3a52caedc2?cid=774b29d4f13844c495f206cafdad9c86
Lilly Goodman,Jesús Adrián Romero,"Ven, Te Necesito","Ven, Te Necesito","Lilly Goodman, Jesús Adrián Romero",TRUE,TRUE,45eHVUfCCQgcxSZ0EO1bZq,https://p.scdn.co/mp3-preview/5435bf9d6e52238447af3ac41695af676143c0f0?cid=774b29d4f13844c495f206cafdad9c86
Lilly Goodman,ChiChi Peralta,Yo Sin Ti,Yo Sin Ti,"Lilly Goodman, ChiChi Peralta",TRUE,TRUE,6FslbZw5SivHOy2Uitivfi,https://p.scdn.co/mp3-preview/e412538e101ad9d13d9c60809e2cd1b467b7b30d?cid=774b29d4f13844c495f206cafdad9c86
Lilly Goodman,Alex Campos,Me Amas,Me Amas,"Lilly Goodman, Alex Campos",TRUE,TRUE,2IlOOitReA8CGpF15z4NT3,https://p.scdn.co/mp3-preview/97e248fbd95ae0347c27d7814462e283c13e4d52?cid=774b29d4f13844c495f206cafdad9c86
Lilly Goodman,Redimi2,No (feat. Redimi2),No (feat. Redimi2),"Lilly Goodman, Redimi2",TRUE,TRUE,1piXfvQn4xTLCdlk5ouEgP,https://p.scdn.co/mp3-preview/1bbbae015e3cc99d9f8fc71f5ba8b77ff92fb768?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Jesús Adrián Romero,Tu Amistad Me Hace Bien - En Vivo,Tu Amistad Me Hace Bien - En Vivo,"Alex Campos, Adriana Bottina, Deluz, Jesús Adrián Romero, Lilly Goodman, Lorelei Taron, Marcos Witt, Su Presencia, Thalles Roberto",TRUE,TRUE,6uMmIh6Zh5JY3vUaQHXRSd,https://p.scdn.co/mp3-preview/b6f42602d1fdd325c211658e85c6a9c5288c8bcc?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Lilly Goodman,Tu Amistad Me Hace Bien - En Vivo,Tu Amistad Me Hace Bien - En Vivo,"Alex Campos, Adriana Bottina, Deluz, Jesús Adrián Romero, Lilly Goodman, Lorelei Taron, Marcos Witt, Su Presencia, Thalles Roberto",TRUE,TRUE,6uMmIh6Zh5JY3vUaQHXRSd,https://p.scdn.co/mp3-preview/b6f42602d1fdd325c211658e85c6a9c5288c8bcc?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Marcos Witt,Tu Amistad Me Hace Bien - En Vivo,Tu Amistad Me Hace Bien - En Vivo,"Alex Campos, Adriana Bottina, Deluz, Jesús Adrián Romero, Lilly Goodman, Lorelei Taron, Marcos Witt, Su Presencia, Thalles Roberto",TRUE,TRUE,6uMmIh6Zh5JY3vUaQHXRSd,https://p.scdn.co/mp3-preview/b6f42602d1fdd325c211658e85c6a9c5288c8bcc?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Su Presencia,Tu Amistad Me Hace Bien - En Vivo,Tu Amistad Me Hace Bien - En Vivo,"Alex Campos, Adriana Bottina, Deluz, Jesús Adrián Romero, Lilly Goodman, Lorelei Taron, Marcos Witt, Su Presencia, Thalles Roberto",TRUE,TRUE,6uMmIh6Zh5JY3vUaQHXRSd,https://p.scdn.co/mp3-preview/b6f42602d1fdd325c211658e85c6a9c5288c8bcc?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Barak,Si Estoy Contigo,Si Estoy Contigo,"Alex Campos, Barak",TRUE,TRUE,2mIoPDYldAD7tctsGmmA45,https://p.scdn.co/mp3-preview/8902d6eafcaac3ce800db2cae7029890eab0252a?cid=774b29d4f13844c495f206cafdad9c86
Alex Campos,Redimi2,Soy Soldado,Soy Soldado,"Alex Campos, Redimi2",TRUE,TRUE,5llf9USvR97FzfQTn7iqui,https://p.scdn.co/mp3-preview/22311cbfca46d3eecdc4bc73c83ac9530d4d2855?cid=774b29d4f13844c495f206cafdad9c86
