source,target,type,id,label,timeset,weight,colab_track_popularity,colab_track_name,colab_track
DJ Luian,Ozuna,Directed,1917,,,3,72,La Ocasión,"[[""La Ocasi\u00f3n"", 72], [""La Ocasi\u00f3n - Remix"", 62], [""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43]]"
DJ Luian,Anuel AA,Directed,1918,,,3,72,La Ocasión,"[[""La Ocasi\u00f3n"", 72], [""Verte Ir"", 71], [""La Ocasi\u00f3n - Remix"", 62]]"
DJ Luian,Nicky Jam,Directed,1919,,,3,71,Verte Ir,"[[""Verte Ir"", 71], [""La Ocasi\u00f3n - Remix"", 62], [""Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]"", 51]]"
DJ Luian,Darell,Directed,1920,,,2,71,Verte Ir,"[[""Verte Ir"", 71], [""M\u00fasica"", 54]]"
DJ Luian,Brytiago,Directed,1921,,,1,71,Verte Ir,"[[""Verte Ir"", 71]]"
DJ Luian,Daddy Yankee,Directed,1922,,,2,62,La Ocasión - Remix,"[[""La Ocasi\u00f3n - Remix"", 62], [""Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]"", 51]]"
DJ Luian,Farruko,Directed,1923,,,4,62,La Ocasión - Remix,"[[""La Ocasi\u00f3n - Remix"", 62], [""M\u00fasica"", 54], [""Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]"", 34], [""Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)"", 28]]"
DJ Luian,J Balvin,Directed,1924,,,2,62,La Ocasión - Remix,"[[""La Ocasi\u00f3n - Remix"", 62], [""Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]"", 34]]"
DJ Luian,Wisin,Directed,1925,,,1,54,Música,"[[""M\u00fasica"", 54]]"
DJ Luian,Myke Towers,Directed,1926,,,1,54,Música,"[[""M\u00fasica"", 54]]"
DJ Luian,Plan B,Directed,1927,,,1,51,"Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]","[[""Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]"", 51]]"
DJ Luian,Ñengo Flow,Directed,1928,,,2,43,"Todas en Fila (Remix) [feat. Ñengo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]","[[""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43], [""Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]"", 34]]"
DJ Luian,Luigi 21 Plus,Directed,1929,,,1,43,"Todas en Fila (Remix) [feat. Ñengo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]","[[""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43]]"
DJ Luian,Pusho,Directed,1930,,,1,43,"Todas en Fila (Remix) [feat. Ñengo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]","[[""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43]]"
DJ Luian,Alexio,Directed,1931,,,1,43,"Todas en Fila (Remix) [feat. Ñengo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]","[[""Todas en Fila (Remix) [feat. \u00d1engo Flow, Ozuna, Luigi 21 Plus, Pusho & Alexio]"", 43]]"
DJ Luian,Ñejo,Directed,1932,,,1,34,"Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]","[[""Tremenda Sata, Pt. 2 (Remix) [feat. Arcangel, Nengo Flow, Nejo, Luigi 21+, Farruko, Zion & J Balvin]"", 34]]"
DJ Luian,D.OZi,Directed,1933,,,1,30,"Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]","[[""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,Alexis y Fido,Directed,1934,,,1,30,"Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]","[[""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,"Gotay ""El Autentiko""",Directed,1935,,,1,30,"Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]","[[""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,Jory Boy,Directed,1936,,,1,30,"Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]","[[""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,"Franco ""El Gorilla""",Directed,1937,,,1,30,"Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]","[[""Tremenda Sata Pt. 3 (Remix) [feat. Arcangel, J Alvarez, Franco El Gorila, Alexis & Fido, Jory, D.OZi, Gotay, Genio & Falo]"", 30]]"
DJ Luian,Messiah,Directed,1938,,,1,28,"Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)","[[""Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)"", 28]]"
DJ Luian,Mozart La Para,Directed,1939,,,1,28,"Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)","[[""Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)"", 28]]"
DJ Luian,J Alvarez,Directed,1940,,,1,21,Otra Moet (feat. J Alvarez),"[[""Otra Moet (feat. J Alvarez)"", 21]]"
Yaviah,Daddy Yankee,Directed,1941,,,1,4,Puerto Rico Te la Dedico,"[[""Puerto Rico Te la Dedico"", 4]]"
Sech,Daddy Yankee,Directed,1942,,,3,77,Relación - Remix,"[[""Relaci\u00f3n - Remix"", 77], [""Sal y Perrea - Remix"", 70], [""Conf\u00eda"", 56]]"
Sech,J Balvin,Directed,1943,,,3,77,Relación - Remix,"[[""Relaci\u00f3n - Remix"", 77], [""Sal y Perrea - Remix"", 70], [""La Luz"", 63]]"
Sech,ROSALÍA,Directed,1944,,,1,77,Relación - Remix,"[[""Relaci\u00f3n - Remix"", 77]]"
Sech,Farruko,Directed,1945,,,5,77,Relación - Remix,"[[""Relaci\u00f3n - Remix"", 77], [""Que Mas Pues - Remix"", 71], [""Solita"", 67], [""Arriba"", 37], [""Que Mas Pues - Remix"", 19]]"
Sech,Ozuna,Directed,1946,,,3,74,Otro Trago - Remix,"[[""Otro Trago - Remix"", 74], [""Si Te Vas"", 65], [""Si Te Vas"", 56]]"
Sech,Anuel AA,Directed,1947,,,1,74,Otro Trago - Remix,"[[""Otro Trago - Remix"", 74]]"
Sech,Darell,Directed,1948,,,3,74,Otro Trago - Remix,"[[""Otro Trago - Remix"", 74], [""Otro Trago"", 73], [""Otro Trago"", 13]]"
Sech,Nicky Jam,Directed,1949,,,4,74,Otro Trago - Remix,"[[""Otro Trago - Remix"", 74], [""Que Mas Pues - Remix"", 71], [""Playa"", 60], [""Que Mas Pues - Remix"", 19]]"
Sech,Jhay Cortez,Directed,1950,,,1,76,911 - Remix,"[[""911 - Remix"", 76]]"
Sech,Justin Quiles,Directed,1951,,,7,71,Que Mas Pues - Remix,"[[""Que Mas Pues - Remix"", 71], [""Miss Lonely - Dimelo Flow Remix"", 67], [""Qu\u00e9 M\u00e1s Pues"", 64], [""Fabuloso"", 61], [""Me Gustar\u00eda"", 43], [""Miss Lonely - Dimelo Flow Remix"", 29], [""Que Mas Pues - Remix"", 19]]"
Sech,Maluma,Directed,1952,,,2,71,Que Mas Pues - Remix,"[[""Que Mas Pues - Remix"", 71], [""Que Mas Pues - Remix"", 19]]"
Sech,Dalex,Directed,1953,,,3,71,Que Mas Pues - Remix,"[[""Que Mas Pues - Remix"", 71], [""La Mesera"", 42], [""Que Mas Pues - Remix"", 19]]"
Sech,Lenny Tavárez,Directed,1954,,,3,71,Que Mas Pues - Remix,"[[""Que Mas Pues - Remix"", 71], [""Dale"", 49], [""Que Mas Pues - Remix"", 19]]"
Sech,Zion & Lennox,Directed,1955,,,2,67,Solita,"[[""Solita"", 67], [""Tu y Yo"", 42]]"
Sech,De La Ghetto,Directed,1956,,,2,67,Miss Lonely - Dimelo Flow Remix,"[[""Miss Lonely - Dimelo Flow Remix"", 67], [""Miss Lonely - Dimelo Flow Remix"", 29]]"
Sech,Dímelo Flow,Directed,1957,,,3,67,Miss Lonely - Dimelo Flow Remix,"[[""Miss Lonely - Dimelo Flow Remix"", 67], [""Me Gustar\u00eda"", 43], [""Miss Lonely - Dimelo Flow Remix"", 29]]"
Sech,Rauw Alejandro,Directed,1958,,,1,60,Playa,"[[""Playa"", 60]]"
Sech,Manuel Turizo,Directed,1959,,,1,57,Tiene Novio,"[[""Tiene Novio"", 57]]"
Sech,Myke Towers,Directed,1960,,,1,53,Bentley,"[[""Bentley"", 53]]"
Sech,Alex Rose,Directed,1961,,,1,53,Te Busco,"[[""Te Busco"", 53]]"
Sech,Mozart La Para,Directed,1962,,,1,52,Ojalá,"[[""Ojal\u00e1"", 52]]"
Sech,Farina,Directed,1963,,,1,52,Ojalá,"[[""Ojal\u00e1"", 52]]"
Sech,Arcangel,Directed,1964,,,3,48,Oficial,"[[""Te Acuerdas"", 47], [""Oficial"", 48], [""Te Acuerdas"", 44]]"
Sech,Gigolo Y La Exce,Directed,1965,,,1,48,Oficial,"[[""Oficial"", 48]]"
Sech,Wisin,Directed,1966,,,1,45,Pata' Abajo,"[[""Pata' Abajo"", 45]]"
Sech,Yandel,Directed,1967,,,1,45,Pata' Abajo,"[[""Pata' Abajo"", 45]]"
Sech,Jowell & Randy,Directed,1968,,,1,43,Me Gustaría,"[[""Me Gustar\u00eda"", 43]]"
Anuel AA,Zion,Directed,1969,,,3,76,Malo,"[[""Malo"", 76], [""Hip\u00f3crita"", 69], [""Que Se Joda"", 54]]"
Anuel AA,Randy,Directed,1970,,,1,76,Malo,"[[""Malo"", 76]]"
Anuel AA,Bad Bunny,Directed,1971,,,4,77,Hasta Que Dios Diga,"[[""Hasta Que Dios Diga"", 77], [""47 - Remix"", 67], [""As\u00ed Soy Yo"", 63], [""47 - Remix"", 15]]"
Anuel AA,KAROL G,Directed,1972,,,82,77,China,"[[""Secreto"", 76], [""Secreto"", 2], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""China"", 77], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 1], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""China"", 71], [""Secreto"", 49], [""Secreto"", 28], [""Secreto"", 18], [""Secreto"", 19], [""Secreto"", 13], [""Secreto"", 18], [""Secreto"", 7], [""Secreto"", 11], [""Secreto"", 8], [""Secreto"", 13], [""Secreto"", 14], [""Secreto"", 5], [""Secreto"", 5], [""Secreto"", 8], [""Secreto"", 8], [""Secreto"", 9], [""Secreto"", 9], [""Secreto"", 10], [""Secreto"", 11], [""Secreto"", 6], [""Secreto"", 7], [""Secreto"", 6], [""Secreto"", 5], [""Secreto"", 4], [""Secreto"", 7], [""Secreto"", 7], [""Secreto"", 5], [""Secreto"", 6], [""Secreto"", 6], [""Secreto"", 4], [""Secreto"", 7], [""Secreto"", 4], [""Secreto"", 6], [""Secreto"", 8], [""Secreto"", 5], [""Secreto"", 5], [""Secreto"", 6], [""Secreto"", 6], [""Secreto"", 5], [""Secreto"", 5], [""Secreto"", 6], [""Secreto"", 9], [""Secreto"", 4], [""Secreto"", 6], [""Secreto"", 5], [""Secreto"", 5], [""Secreto"", 6], [""Secreto"", 7], [""Secreto"", 6], [""Secreto"", 18], [""Secreto"", 6], [""Secreto"", 6], [""Secreto"", 6], [""Secreto"", 4], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 0], [""Secreto"", 2], [""Secreto"", 1]]"
Anuel AA,Romeo Santos,Directed,1973,,,1,76,Ella Quiere Beber - Remix,"[[""Ella Quiere Beber - Remix"", 76]]"
Anuel AA,Daddy Yankee,Directed,1974,,,3,77,China,"[[""China"", 77], [""Sola (Remix)"", 77], [""China"", 71]]"
Anuel AA,J Balvin,Directed,1975,,,3,77,China,"[[""China"", 77], [""China"", 71], [""Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)"", 70]]"
Anuel AA,Ozuna,Directed,1976,,,18,77,China,"[[""China"", 77], [""China"", 71], [""Brindemos"", 66], [""Antes"", 65], [""Soldado Y Profeta (feat. Ozuna, Almighty, Kendo & \u00d1engo Flow)"", 65], [""Los Dioses"", 59], [""La Maria"", 59], [""Dime T\u00fa"", 58], [""RD"", 57], [""100"", 54], [""Nunca"", 53], [""Perfecto"", 54], [""No Forcen"", 55], [""Municiones"", 53], [""Nena Buena"", 54], [""Perreo"", 51], [""Contra el Mundo"", 48], [""69 - Remix"", 51]]"
Anuel AA,Chris Jedi,Directed,1977,,,4,57,Los De Siempre,"[[""Los De Siempre"", 0], [""Los De Siempre"", 57], [""Los De Siempre"", 25], [""Los De Siempre"", 4]]"
Anuel AA,Zion & Lennox,Directed,1978,,,1,77,Sola (Remix),"[[""Sola (Remix)"", 77]]"
Anuel AA,Farruko,Directed,1979,,,5,77,Sola (Remix),"[[""Sola (Remix)"", 77], [""47 - Remix"", 67], [""Que Se Joda"", 54], [""Maliante Hp"", 44], [""47 - Remix"", 15]]"
Anuel AA,Wisin,Directed,1980,,,2,77,Sola (Remix),"[[""Sola (Remix)"", 77], [""Pensando en Ti"", 60]]"
Anuel AA,Haze,Directed,1981,,,1,73,Amanece,"[[""Amanece"", 73]]"
Anuel AA,Myke Towers,Directed,1982,,,3,74,Súbelo,"[[""S\u00fabelo"", 74], [""S\u00fabelo"", 69], [""Coronamos (Remix) [feat. Lito Kirino, La Amenaza, \u00d1engo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]"", 51]]"
Anuel AA,Jhay Cortez,Directed,1983,,,2,74,Súbelo,"[[""S\u00fabelo"", 74], [""S\u00fabelo"", 69]]"
Anuel AA,Eladio Carrion,Directed,1984,,,1,69,North Carolina,"[[""North Carolina"", 69]]"
Anuel AA,Sinfonico,Directed,1985,,,4,67,47 - Remix,"[[""47 - Remix"", 67], [""47"", 57], [""47 - Remix"", 15], [""47"", 9]]"
Anuel AA,Ñengo Flow,Directed,1986,,,11,67,47 - Remix,"[[""47 - Remix"", 67], [""Yeezy"", 66], [""Soldado Y Profeta (feat. Ozuna, Almighty, Kendo & \u00d1engo Flow)"", 65], [""Antes y Despu\u00e9s"", 56], [""47"", 57], [""Jersey (feat. Darell)"", 56], [""Armao 100pre Andamos - Remix"", 55], [""Coronamos (Remix) [feat. Lito Kirino, La Amenaza, \u00d1engo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]"", 51], [""47 - Remix"", 15], [""Armao 100pre Andamos - Remix"", 12], [""47"", 9]]"
Anuel AA,Casper Magico,Directed,1987,,,2,67,47 - Remix,"[[""47 - Remix"", 67], [""47 - Remix"", 15]]"
Anuel AA,Darell,Directed,1988,,,6,67,47 - Remix,"[[""47 - Remix"", 67], [""Jersey (feat. Darell)"", 56], [""Armao 100pre Andamos - Remix"", 55], [""Coronamos (Remix) [feat. Lito Kirino, La Amenaza, \u00d1engo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]"", 51], [""47 - Remix"", 15], [""Armao 100pre Andamos - Remix"", 12]]"
Anuel AA,Lil Geniuz,Directed,1989,,,2,67,47 - Remix,"[[""47 - Remix"", 67], [""47 - Remix"", 15]]"
Anuel AA,Tego Calderon,Directed,1990,,,2,64,Jangueo,"[[""Jangueo"", 64], [""Rifles Rusos"", 52]]"
Anuel AA,DJ Nelson,Directed,1991,,,1,70,"Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)","[[""Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)"", 70]]"
Anuel AA,Nicky Jam,Directed,1992,,,1,70,"Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)","[[""Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)"", 70]]"
Anuel AA,Cosculluela,Directed,1993,,,1,70,"Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)","[[""Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)"", 70]]"
Anuel AA,Almighty,Directed,1994,,,2,65,"Soldado Y Profeta (feat. Ozuna, Almighty, Kendo & Ñengo Flow)","[[""Soldado Y Profeta (feat. Ozuna, Almighty, Kendo & \u00d1engo Flow)"", 65], [""Maliante Hp"", 44]]"
Anuel AA,Enrique Iglesias,Directed,1995,,,2,62,Fútbol & Rumba (feat. Enrique Iglesias),"[[""F\u00fatbol & Rumba (feat. Enrique Iglesias)"", 62], [""F\u00fatbol & Rumba (feat. Enrique Iglesias)"", 41]]"
Anuel AA,Mora,Directed,1996,,,1,58,Mi Voz Cuesta un Billón,"[[""Mi Voz Cuesta un Bill\u00f3n"", 58]]"
Anuel AA,Kendo Kaponi,Directed,1997,,,1,56,Antes y Después,"[[""Antes y Despu\u00e9s"", 56]]"
Anuel AA,Yandel,Directed,1998,,,1,56,Antes y Después,"[[""Antes y Despu\u00e9s"", 56]]"
Anuel AA,Jory Boy,Directed,1999,,,1,61,Nacimos Pa Morir (feat. Jory Boy),"[[""Nacimos Pa Morir (feat. Jory Boy)"", 61]]"
Anuel AA,"Secreto ""El Famoso Biberon""",Directed,2000,,,1,57,La Bebe - Remix,"[[""La Bebe - Remix"", 57]]"
Anuel AA,Mariah Angeliq,Directed,2002,,,1,56,Bandido,"[[""Bandido"", 56]]"
Anuel AA,Bryant Myers,Directed,2003,,,3,55,Armao 100pre Andamos - Remix,"[[""Armao 100pre Andamos - Remix"", 55], [""Maliante Hp"", 44], [""Armao 100pre Andamos - Remix"", 12]]"
Anuel AA,Alexio,Directed,2004,,,2,55,Armao 100pre Andamos - Remix,"[[""Armao 100pre Andamos - Remix"", 55], [""Armao 100pre Andamos - Remix"", 12]]"
Anuel AA,Juanka,Directed,2005,,,2,55,Armao 100pre Andamos - Remix,"[[""Armao 100pre Andamos - Remix"", 55], [""Armao 100pre Andamos - Remix"", 12]]"
Anuel AA,Lito Kirino,Directed,2006,,,1,51,"Coronamos (Remix) [feat. Lito Kirino, La Amenaza, Ñengo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]","[[""Coronamos (Remix) [feat. Lito Kirino, La Amenaza, \u00d1engo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]"", 51]]"
Anuel AA,Messiah,Directed,2007,,,1,51,"Coronamos (Remix) [feat. Lito Kirino, La Amenaza, Ñengo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]","[[""Coronamos (Remix) [feat. Lito Kirino, La Amenaza, \u00d1engo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]"", 51]]"
Anuel AA,Pusho,Directed,2008,,,1,51,"Coronamos (Remix) [feat. Lito Kirino, La Amenaza, Ñengo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]","[[""Coronamos (Remix) [feat. Lito Kirino, La Amenaza, \u00d1engo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]"", 51]]"
Anuel AA,Yomo,Directed,2009,,,1,51,"Coronamos (Remix) [feat. Lito Kirino, La Amenaza, Ñengo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]","[[""Coronamos (Remix) [feat. Lito Kirino, La Amenaza, \u00d1engo Flow, Tali, Mike Towers, Messiah, Pusho, Yomo, Darell & MC Davo]"", 51]]"
Anuel AA,Benny Benni,Directed,2010,,,2,48,Maliante Hp,"[[""Maliante Hp"", 48], [""Maliante Hp"", 44]]"
Anuel AA,Noriel,Directed,2011,,,1,44,Maliante Hp,"[[""Maliante Hp"", 44]]"
Anuel AA,Darkiel,Directed,2012,,,1,44,Maliante Hp,"[[""Maliante Hp"", 44]]"
Anuel AA,Nio Garcia,Directed,2013,,,1,44,Maliante Hp,"[[""Maliante Hp"", 44]]"
Prince Royce,Nicky Jam,Directed,2014,,,1,75,Si Te Preguntan...,"[[""Si Te Preguntan..."", 75]]"
Prince Royce,Jay Wheeler,Directed,2015,,,1,75,Si Te Preguntan...,"[[""Si Te Preguntan..."", 75]]"
Prince Royce,Maria Becerra,Directed,2016,,,1,76,Te Espero,"[[""Te Espero"", 76]]"
Prince Royce,Myke Towers,Directed,2017,,,1,71,Carita de Inocente (feat. Myke Towers) - Remix,"[[""Carita de Inocente (feat. Myke Towers) - Remix"", 71]]"
Prince Royce,Shakira,Directed,2018,,,2,69,Deja vu,"[[""Deja vu"", 69], [""Deja vu"", 55]]"
Prince Royce,Maluma,Directed,2019,,,2,61,El Clavo (feat. Maluma) - Remix,"[[""El Clavo (feat. Maluma) - Remix"", 61], [""El Clavo (feat. Maluma) - Remix"", 59]]"
Prince Royce,Marc Anthony,Directed,2020,,,2,60,Adicto (feat. Marc Anthony),"[[""Adicto (feat. Marc Anthony)"", 60], [""Adicto (feat. Marc Anthony)"", 53]]"
Prince Royce,Pitbull,Directed,2021,,,3,57,Back It Up (feat. Jennifer Lopez & Pitbull) - Video Version,"[[""Back It Up (feat. Jennifer Lopez & Pitbull) - Video Version"", 57], [""Back It Up (feat. Pitbull)"", 43], [""Back It Up (feat. Jennifer Lopez & Pitbull) - Spanish Version"", 39]]"
Prince Royce,Manuel Turizo,Directed,2022,,,2,58,Cúrame (feat. Manuel Turizo),"[[""C\u00farame (feat. Manuel Turizo)"", 58], [""C\u00farame (feat. Manuel Turizo)"", 50]]"
Prince Royce,Farruko,Directed,2023,,,1,54,Ganas Locas (feat. Farruko),"[[""Ganas Locas (feat. Farruko)"", 54]]"
Prince Royce,DaniLeigh,Directed,2024,,,1,46,Pull Up (feat. DaniLeigh),"[[""Pull Up (feat. DaniLeigh)"", 46]]"
Prince Royce,Zion & Lennox,Directed,2025,,,2,47,Trampa (feat. Zion & Lennox),"[[""Trampa (feat. Zion & Lennox)"", 47], [""Trampa (feat. Zion & Lennox)"", 35]]"
Prince Royce,Gente De Zona,Directed,2026,,,1,43,Tumbao (feat. Gente de Zona & Arturo Sandoval),"[[""Tumbao (feat. Gente de Zona & Arturo Sandoval)"", 43]]"
Prince Royce,Wisin & Yandel,Directed,2028,,,1,39,Una Aventura (feat. Wisin & Yandel),"[[""Una Aventura (feat. Wisin & Yandel)"", 39]]"
Prince Royce,J Balvin,Directed,2029,,,1,30,Stuck On a Feeling (feat. J. Balvin) - Spanish Version,"[[""Stuck On a Feeling (feat. J. Balvin) - Spanish Version"", 30]]"
Prince Royce,ChocQuibTown,Directed,2030,,,1,31,90 Minutos (Futbol Mode) (feat. ChocQuibTown),"[[""90 Minutos (Futbol Mode) (feat. ChocQuibTown)"", 31]]"
J Balvin,Bad Bunny,Directed,2031,,,49,86,LA CANCIÓN,"[[""LA CANCI\u00d3N"", 86], [""No Me Conoce - Remix"", 81], [""QUE PRETENDES"", 79], [""QUE PRETENDES"", 0], [""Si Tu Novio Te Deja Sola"", 0], [""QUE PRETENDES"", 0], [""COMO UN BEB\u00c9"", 0], [""YO LE LLEGO"", 0], [""LA CANCI\u00d3N"", 0], [""COMO UN BEB\u00c9"", 0], [""LA CANCI\u00d3N"", 0], [""YO LE LLEGO"", 0], [""QUE PRETENDES"", 0], [""LA CANCI\u00d3N"", 0], [""YO LE LLEGO"", 0], [""QUE PRETENDES"", 0], [""LA CANCI\u00d3N"", 0], [""COMO UN BEB\u00c9"", 0], [""COMO UN BEB\u00c9"", 0], [""MOJAITA"", 1], [""UN DIA (ONE DAY)"", 0], [""MOJAITA"", 0], [""LA CANCI\u00d3N"", 0], [""LA CANCI\u00d3N"", 0], [""LA CANCI\u00d3N"", 0], [""LA CANCI\u00d3N"", 0], [""LA CANCI\u00d3N"", 0], [""UN DIA (ONE DAY)"", 0], [""UN PESO"", 79], [""UN DIA (ONE DAY) (Feat. Tainy)"", 76], [""COMO UN BEB\u00c9"", 73], [""Si Tu Novio Te Deja Sola"", 74], [""No Me Conoce - Remix"", 75], [""MOJAITA"", 69], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""YO LE LLEGO"", 67], [""ODIO"", 67], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""CUIDAO POR AH\u00cd"", 65], [""UN DIA (ONE DAY)"", 67], [""Un D\u00eda (One Day)"", 64]]"
J Balvin,Jhay Cortez,Directed,2032,,,15,81,No Me Conoce - Remix,"[[""No Me Conoce - Remix"", 81], [""No Me Conoce - Remix"", 75], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""Medusa"", 0], [""Medusa"", 68], [""La Venganza"", 54]]"
J Balvin,KAROL G,Directed,2033,,,8,73,Poblado - Remix,"[[""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""Poblado - Remix"", 73], [""Poblado - Remix"", 69]]"
J Balvin,Nicky Jam,Directed,2034,,,12,75,X,"[[""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""Poblado - Remix"", 0], [""X"", 75], [""Poblado - Remix"", 73], [""X (feat. Maluma & Ozuna) - Remix"", 69], [""Poblado - Remix"", 69], [""Bonita - Remix"", 60], [""Ginza - Remix"", 61]]"
J Balvin,Zion & Lennox,Directed,2035,,,6,67,No Es Justo,"[[""No Es Justo"", 0], [""No Es Justo"", 0], [""No Es Justo"", 0], [""No Es Justo"", 0], [""No Es Justo"", 67], [""Si Te Atreves"", 59]]"
